@relation Vehicle.arff

@attribute att01 numeric
@attribute att11 numeric
@attribute att21 numeric
@attribute att31 numeric
@attribute att41 numeric
@attribute att51 numeric
@attribute att61 numeric
@attribute att71 numeric
@attribute att81 numeric
@attribute att91 numeric
@attribute att101 numeric
@attribute att111 numeric
@attribute att121 numeric
@attribute att131 numeric
@attribute att141 numeric
@attribute att151 numeric
@attribute att161 numeric
@attribute att171 numeric
@attribute class {opel,van,saab,bus}

@data
0.08696,0.19231,0.48611,0.17467,0.13187,0.07547,0.22876,0.57143,0.16667,0.2,0.19474,0.15707,0.16981,0.27632,0.72727,0.4878,0.16667,0.2,opel
0.32609,0.07692,0.13889,0.07424,0.12088,0.0566,0.01307,0.94286,0,0.05714,0.01053,0.00959,0.18239,0.19737,0.95455,0.09756,0.2,0.2,opel
0.43478,0.38462,0.625,0.12664,0.07692,0.15094,0.28105,0.51429,0.16667,0.5,0.23158,0.20024,0.3522,0.21053,0.54545,0.31707,0.26667,0.5,van
0.47826,0.53846,0.66667,0.25328,0.18681,0.16981,0.30719,0.48571,0.25,0.55714,0.24211,0.22422,0.47799,0.15789,0.54545,0.31707,0.43333,0.56667,van
0.58696,0.46154,0.83333,0.45852,0.1978,0.11321,0.5817,0.17143,0.5,0.41429,0.53158,0.51199,0.50314,0.17105,0.22727,0.12195,0.43333,0.46667,opel
0.78261,0.76923,0.95833,0.51092,0.24176,0.18868,0.71242,0.14286,0.66667,0.72857,0.50526,0.63309,0.6478,0.17105,0.59091,0.68293,0.4,0.66667,saab
0.26087,0.38462,0.33333,0.1048,0.0989,0.11321,0.24837,0.57143,0.16667,0.37143,0.2,0.16787,0.40252,0.30263,0.40909,0.34146,0.13333,0.1,bus
0.43478,0.61538,0.54167,0.33188,0.1978,0.09434,0.39869,0.31429,0.33333,0.57143,0.31053,0.33453,0.53459,0.14474,0.22727,0.2439,0.7,0.7,bus
0.34783,0.15385,0.19444,0.0655,0.06593,0.0566,0.14379,0.68571,0.08333,0.12857,0.11053,0.09832,0.2327,0.26316,0.72727,0.34146,0.26667,0.13333,saab
0.36957,0.57692,0.52778,0.16594,0.13187,0.16981,0.31373,0.48571,0.25,0.6,0.22632,0.22302,0.47799,0.22368,0.45455,0.26829,0.23333,0.36667,van
0.41304,0.26923,0.58333,0.25764,0.17582,0.13208,0.22222,0.54286,0.16667,0.31429,0.18421,0.16187,0.1761,0.06579,0.40909,0,0.76667,0.83333,van
0.36957,0.11538,0.23611,0.11354,0.10989,0.07547,0.05882,0.85714,0,0.12857,0.03684,0.03837,0.14465,0.11842,1,0.56098,0.46667,0.46667,saab
0.26087,0.46154,0.43056,0.20087,0.17582,0.11321,0.20261,0.57143,0.16667,0.41429,0.21579,0.14748,0.44025,0.17105,0.09091,0.07317,0.36667,0.5,van
0.36957,0.5,0.55556,0.17031,0.16484,0.16981,0.30719,0.48571,0.25,0.54286,0.20526,0.21823,0.48428,0.19737,0.77273,0.17073,0.3,0.4,van
0.34783,0.34615,0.41667,0.19214,0.16484,0.09434,0.22876,0.54286,0.16667,0.35714,0.24211,0.16667,0.27673,0.22368,0.09091,0.14634,0.33333,0.26667,bus
0.26087,0.30769,0.36111,0.22271,0.1978,0.37736,0.24183,0.54286,0.16667,0.3,0.22632,0.17506,0.28931,0.21053,0.27273,0.39024,0.26667,0.33333,bus
0.52174,0.46154,0.66667,0.30131,0.21978,0.15094,0.29412,0.48571,0.25,0.55714,0.22632,0.21703,0.30189,0.10526,0.36364,0.29268,0.53333,0.63333,van
0.58696,0.57692,0.76389,0.45852,0.23077,0.09434,0.56863,0.17143,0.5,0.45714,0.45263,0.5048,0.57233,0.18421,0.31818,0.26829,0.53333,0.43333,bus
0.58696,0.5,0.88889,0.34934,0.14286,0.13208,0.55556,0.22857,0.5,0.41429,0.48421,0.47242,0.55975,0.18421,0.59091,0.31707,0.43333,0.53333,saab
0.28261,0.11538,0.51389,0.26638,0.14286,0.09434,0.24837,0.54286,0.16667,0.14286,0.23158,0.17626,0.13836,0.09211,0,0.78049,0.66667,0.73333,saab
0.52174,0.34615,0.84722,0.35808,0.13187,0.13208,0.48366,0.28571,0.41667,0.28571,0.41053,0.39209,0.37107,0.10526,0.31818,1,0.6,0.83333,saab
0.54348,0.23077,0.38889,0.07424,0.02198,0.09434,0.14379,0.71429,0.08333,0.34286,0.17895,0.09233,0.15723,0.21053,0.18182,0.02439,0.33333,0.16667,van
0.63043,0.80769,0.83333,0.25764,0.06593,0.15094,0.66013,0.14286,0.58333,0.78571,0.46842,0.58153,0.57862,0.22368,0.54545,0.65854,0.36667,0.46667,opel
0.34783,0.53846,0.59722,0.95197,0.94505,0.86792,0.30065,0.48571,0.25,0.64286,0.52105,0.21583,0.42138,0.5,0,0.34146,0.26667,0.43333,van
0.28261,0.57692,0.48611,0.13974,0.12088,0.15094,0.32026,0.48571,0.25,0.64286,0.21053,0.22422,0.47799,0.21053,0.13636,0.02439,0.23333,0.36667,van
0.30435,0.34615,0.33333,0.20087,0.18681,0.15094,0.13725,0.68571,0.08333,0.34286,0.14211,0.09592,0.31447,0.10526,0.31818,0.02439,0.56667,0.66667,van
0.32609,0.15385,0.31944,0.11354,0.12088,0.0566,0.08497,0.8,0.08333,0.17143,0.05789,0.05516,0.22642,0.19737,0.63636,0.4878,0.26667,0.23333,saab
0.3913,0.34615,0.55556,0.25328,0.20879,0.11321,0.23529,0.51429,0.16667,0.38571,0.21579,0.17626,0.23899,0.14474,0.13636,0.12195,0.43333,0.6,van
0.36957,0.15385,0.55556,0.29258,0.12088,0.13208,0.29412,0.45714,0.25,0.2,0.22105,0.22662,0.03774,0.01316,0.13636,0.43902,0.83333,0.93333,saab
0.17391,0.34615,0.31944,0.0917,0.08791,0.11321,0.24183,0.57143,0.16667,0.38571,0.18947,0.16307,0.39623,0.35526,0.31818,0.17073,0.1,0.03333,bus
0.71739,0.61538,0.93056,0.39301,0.10989,0.16981,0.66667,0.14286,0.58333,0.61429,0.49474,0.58273,0.39623,0.10526,0,0.95122,0.53333,0.83333,opel
0.15217,0.38462,0.38889,0.06987,0.07692,0.11321,0.24837,0.54286,0.16667,0.38571,0.21579,0.17386,0.42138,0.34211,0.18182,0.19512,0.1,0.06667,bus
0.47826,0.46154,0.55556,0.35808,0.16484,0.09434,0.33987,0.4,0.25,0.38571,0.30526,0.26619,0.43396,0.07895,0.5,0.43902,0.76667,0.76667,opel
0.65217,0.80769,0.93056,0.49782,0.18681,0.18868,0.71895,0.11429,0.66667,0.8,0.47895,0.65228,0.56604,0.10526,0,0.43902,0.43333,0.63333,opel
0.58696,0.5,0.625,0.26201,0.18681,0.16981,0.33333,0.45714,0.25,0.64286,0.24211,0.24341,0.38365,0.15789,0.81818,0,0.43333,0.5,van
0.3913,0.26923,0.5,0.29258,0.21978,0.09434,0.24183,0.51429,0.16667,0.24286,0.20526,0.17746,0.22013,0.11842,0.18182,0.41463,0.53333,0.63333,bus
0.36957,0.38462,0.44444,0.29694,0.13187,0.11321,0.27451,0.45714,0.16667,0.37143,0.23158,0.21103,0.30818,0.02632,0.68182,0.21951,0.9,0.93333,saab
0.43478,0.11538,0.33333,0.26638,0.24176,0.11321,0.15686,0.65714,0.08333,0.25714,0.16316,0.11391,0.11321,0.10526,0.09091,0.70732,0.56667,0.76667,van
0.67391,0.65385,0.77778,0.46725,0.1978,0.15094,0.4902,0.25714,0.41667,0.54286,0.40526,0.41127,0.54088,0.07895,0.13636,0.17073,0.63333,0.83333,saab
0.45652,0.42308,0.61111,0.48908,0.2967,0.07547,0.47059,0.25714,0.41667,0.38571,0.41053,0.40887,0.28302,0.18421,0.18182,0.53659,0.66667,0.53333,bus
0.43478,0.07692,0.44444,0.29694,0.16484,0.09434,0.24183,0.51429,0.16667,0.08571,0.20526,0.17986,0.10063,0.03947,0.22727,0.73171,0.9,0.96667,opel
0.71739,0.61538,0.91667,0.46725,0.18681,0.13208,0.62745,0.17143,0.58333,0.57143,0.49474,0.55276,0.4717,0.11842,0.04545,0.58537,0.46667,0.7,saab
0.34783,0.26923,0.54167,0.21834,0.18681,0.13208,0.20915,0.57143,0.16667,0.3,0.2,0.15228,0.25157,0.15789,0.36364,0.17073,0.4,0.53333,van
0.80435,0.88462,0.875,0.51965,0.18681,0.0566,0.90196,0,0.83333,0.72857,0.78947,0.89209,0.81761,0.34211,0.18182,0.14634,0.26667,0.06667,bus
0.26087,0.11538,0.52778,0.19651,0.08791,0.09434,0.22876,0.54286,0.16667,0.14286,0.2,0.16427,0.15723,0.06579,0.45455,0.58537,0.7,0.73333,opel
0.43478,0.34615,0.41667,0.1179,0.0989,0.09434,0.09804,0.77143,0.08333,0.38571,0.13684,0.06715,0.27044,0.19737,0.22727,0.09756,0.43333,0.3,van
0.30435,0.23077,0.47222,0.20961,0.12088,0.07547,0.2549,0.51429,0.16667,0.25714,0.23158,0.18345,0.19497,0.14474,0.04545,0.80488,0.36667,0.5,saab
0.3913,0.46154,0.48611,0.21834,0.10989,0.07547,0.24837,0.51429,0.16667,0.4,0.21053,0.18106,0.44654,0.09211,0.72727,0.04878,0.56667,0.56667,opel
0.19565,0.19231,0.18056,0.0917,0.13187,0.0566,0.13725,0.71429,0.08333,0.14286,0.11579,0.08993,0.2327,0.36842,0,0,0.03333,0.06667,opel
0.73913,0.73077,0.84722,0.49782,0.18681,0.16981,0.58824,0.2,0.5,0.65714,0.46842,0.51079,0.52201,0.07895,0.77273,0.04878,0.7,0.83333,opel
0.54348,0.23077,0.56944,0.37991,0.18681,0.13208,0.35294,0.4,0.25,0.28571,0.28421,0.27698,0.13836,0.03947,0.36364,0.46341,0.7,0.8,saab
0.26087,0.26923,0.44444,0.15284,0.13187,0.0566,0.13072,0.68571,0.08333,0.24286,0.15263,0.09113,0.25786,0.11842,0.13636,0.21951,0.5,0.46667,saab
0.54348,0.80769,0.88889,0.35808,0.13187,0.15094,0.66013,0.17143,0.58333,0.77143,0.48947,0.57674,0.67925,0.18421,0.04545,0.63415,0.33333,0.46667,opel
0.65217,0.80769,0.70833,0.32751,0.10989,0.16981,0.70588,0.14286,0.66667,0.74286,0.47368,0.6271,0.55975,0.17105,0.04545,0.78049,0.33333,0.56667,opel
0.41304,0.11538,0.52778,0.26638,0.10989,0.11321,0.26797,0.48571,0.16667,0.14286,0.20526,0.19784,0.09434,0.01316,0.18182,0.46341,0.9,1,saab
0.80435,0.69231,0.88889,0.37991,0.10989,0.18868,0.66013,0.14286,0.58333,0.62857,0.50526,0.58753,0.50943,0.11842,0.81818,0.04878,0.5,0.6,saab
0.19565,0.46154,0.38889,0.15284,0.18681,0.07547,0.22876,0.57143,0.16667,0.35714,0.20526,0.16307,0.4717,0.27632,0,0.02439,0.16667,0.1,bus
0.54348,0.19231,0.41667,0.0917,0.05495,0.11321,0.11765,0.77143,0.08333,0.3,0.14211,0.07074,0.14465,0.19737,0,0.31707,0.33333,0.13333,van
0.76087,0.69231,0.875,0.40611,0.14286,0.16981,0.64706,0.14286,0.58333,0.6,0.48421,0.57194,0.49057,0.10526,0.31818,0.07317,0.46667,0.63333,opel
0.71739,0.80769,0.875,0.24891,0,0.03774,0.88235,0.02857,0.83333,0.68571,0.71579,0.84892,0.83648,0.34211,0.18182,0.26829,0.16667,0.06667,bus
0.45652,0.46154,0.56944,0.27074,0.21978,0.13208,0.21569,0.57143,0.16667,0.41429,0.17895,0.15468,0.44025,0.09211,0.5,0.34146,0.6,0.7,van
0.5,0.61538,0.80556,0.36245,0.13187,0.07547,0.66013,0.14286,0.58333,0.48571,0.51579,0.59472,0.63522,0.23684,0.36364,0.68293,0.4,0.26667,bus
0.43478,0.57692,0.61111,0.20087,0.17582,0.16981,0.28758,0.51429,0.25,0.67143,0.21579,0.20384,0.49686,0.18421,0.36364,0.36585,0.3,0.46667,van
0.32609,0.26923,0.52778,0.35808,0.28571,0.07547,0.30065,0.42857,0.25,0.22857,0.28947,0.23381,0.24528,0.18421,0.04545,0.26829,0.56667,0.53333,bus
0.23913,0.23077,0.69444,0.33188,0.14286,0.09434,0.42484,0.31429,0.33333,0.18571,0.41579,0.34173,0.22642,0.15789,0.18182,0.92683,0.46667,0.56667,opel
0.34783,0.42308,0.44444,0.24454,0.20879,0.09434,0.20915,0.57143,0.16667,0.41429,0.18947,0.15348,0.37736,0.13158,0.5,0.02439,0.5,0.56667,bus
0.43478,0.15385,0.45833,0.30568,0.23077,0.09434,0.2549,0.48571,0.16667,0.18571,0.23684,0.19544,0.16352,0.11842,0.04545,0.53659,0.66667,0.8,bus
0.34783,0.42308,0.41667,0.1441,0.12088,0.07547,0.15686,0.65714,0.08333,0.4,0.2,0.10671,0.35849,0.25,0.45455,0.07317,0.33333,0.2,van
0.63043,0.80769,0.91667,0.51092,0.23077,0.16981,0.62092,0.17143,0.58333,0.65714,0.51579,0.54436,0.81132,0.15789,0,0.63415,0.43333,0.63333,saab
0.1087,0.11538,0.27778,0.0524,0.0989,0.07547,0.0719,0.82857,0,0.08571,0.05789,0.04436,0.07547,0.25,0.13636,0.39024,0.06667,0.13333,opel
0.3913,0.34615,0.36111,0.28384,0.20879,0.09434,0.21569,0.51429,0.16667,0.31429,0.20526,0.16906,0.31447,0.10526,0.18182,0,0.83333,0.86667,bus
0.23913,0.07692,0.18056,0.0786,0.10989,0.03774,0.02614,0.94286,0,0.07143,0.02632,0.01439,0.1195,0.22368,0.45455,0.65854,0.23333,0.3,saab
0.65217,0.5,0.91667,0.45852,0.20879,0.15094,0.59477,0.2,0.5,0.44286,0.45789,0.51319,0.63522,0.14474,0.40909,0.2439,0.5,0.6,saab
0.58696,0.30769,0.48611,0.44105,0.26374,0.0566,0.4183,0.28571,0.33333,0.28571,0.38947,0.35372,0.26415,0.17105,0.31818,0.46341,0.7,0.53333,bus
0.3913,0.34615,0.56944,0.38865,0.24176,0.0566,0.37255,0.34286,0.25,0.27143,0.28421,0.29976,0.2956,0.11842,0.13636,0.56098,0.73333,0.76667,bus
0.54348,0.46154,0.5,0.27074,0.14286,0.09434,0.29412,0.45714,0.25,0.42857,0.28421,0.22422,0.48428,0.13158,0.59091,0.2439,0.46667,0.5,opel
0.67391,0.69231,0.94444,0.38865,0.13187,0.16981,0.68627,0.14286,0.58333,0.64286,0.53684,0.61151,0.59119,0.17105,0.68182,0.53659,0.46667,0.66667,saab
0.30435,0.15385,0.27778,0.12227,0.10989,0.07547,0.10458,0.74286,0.08333,0.15714,0.12632,0.07074,0.14465,0.15789,0.04545,0.34146,0.33333,0.36667,saab
0.19565,0.11538,0.19444,0.05677,0.06593,0.09434,0.08497,0.8,0.08333,0.11429,0.08421,0.05396,0.1195,0.25,0.04545,0.12195,0.13333,0.1,saab
0.69565,0.88462,0.80556,0.45852,0.18681,0.16981,0.68627,0.14286,0.58333,0.78571,0.5,0.61391,0.67296,0.17105,0.09091,0.46341,0.4,0.6,opel
0.15217,0.23077,0.27778,0.0786,0.0989,0.07547,0.17647,0.65714,0.08333,0.18571,0.11053,0.11631,0.20755,0.27632,0,0.12195,0.1,0.16667,opel
0.71739,0.80769,0.83333,0.53712,0.21978,0.03774,0.90196,0.02857,0.83333,0.62857,0.78947,0.88609,0.96226,0.38158,0.22727,0.26829,0.2,0.03333,bus
0.17391,0.5,0.43056,0.16157,0.15385,0.09434,0.26797,0.51429,0.16667,0.42857,0.24737,0.19544,0.50943,0.27632,0.04545,0.34146,0.2,0.2,bus
0.58696,0.69231,0.95833,0.52402,0.21978,0.13208,0.68627,0.11429,0.58333,0.62857,0.56842,0.6235,0.61006,0.17105,0.27273,0.43902,0.43333,0.6,opel
0.32609,0.42308,0.43056,0.17904,0.0989,0.11321,0.19608,0.62857,0.16667,0.35714,0.15263,0.13429,0.40881,0.11842,0.31818,0.43902,0.4,0.53333,opel
0.45652,0.61538,0.65278,0.24017,0.18681,0.15094,0.29412,0.48571,0.25,0.57143,0.25789,0.21463,0.59119,0.21053,0.18182,0,0.23333,0.43333,van
0.56522,0.38462,0.68056,0.39738,0.17582,0.11321,0.48366,0.25714,0.41667,0.37143,0.42105,0.40408,0.35849,0.11842,0.27273,0.31707,0.5,0.6,saab
0.36957,0.53846,0.625,0.17904,0.12088,0.13208,0.26144,0.51429,0.16667,0.52857,0.23684,0.19305,0.4717,0.18421,0.18182,0.04878,0.33333,0.53333,van
0.45652,0.53846,0.625,1,1,0.88679,0.28105,0.48571,0.16667,0.52857,1,0.20384,0.49057,1,0.54545,0.21951,0.4,0.5,van
0.58696,0.92308,0.93056,0.44978,0.17582,0.16981,0.75163,0.11429,0.66667,0.88571,0.54737,0.68585,0.60377,0.17105,0.27273,0.46341,0.33333,0.56667,opel
0.28261,0.34615,0.34722,0.0393,0.03297,0.11321,0.26144,0.54286,0.16667,0.32857,0.20526,0.17746,0.38994,0.34211,0.18182,0.39024,0.1,0.06667,bus
0.3913,0.19231,0.41667,0.24454,0.20879,0.43396,0.18301,0.6,0.08333,0.3,0.16842,0.13429,0.13208,0.10526,0.18182,0.26829,0.53333,0.7,van
0.43478,0.42308,0.69444,0.27074,0.1978,0.15094,0.26797,0.51429,0.16667,0.54286,0.21053,0.19664,0.21384,0.09211,0.40909,0.41463,0.6,0.73333,van
0.28261,0.53846,0.48611,0.26638,0.23077,0.07547,0.27451,0.48571,0.16667,0.4,0.24211,0.20624,0.50943,0.19737,0.31818,0.07317,0.4,0.43333,bus
0.36957,0.61538,0.59722,0.36245,0.17582,0.09434,0.4183,0.31429,0.33333,0.51429,0.39474,0.33933,0.71069,0.14474,0.04545,0.04878,0.43333,0.46667,saab
0.52174,0.15385,0.5,0.28384,0.14286,0.11321,0.32026,0.42857,0.25,0.18571,0.31053,0.2482,0.16981,0.17105,0,0,0.4,0.36667,opel
0.76087,0.92308,0.91667,0.31878,0.04396,0.0566,0.94118,0,0.91667,0.74286,0.81579,0.93765,0.95597,0.36842,0.5,0.04878,0.2,0,bus
0.34783,0.30769,0.48611,0.25328,0.20879,0.0566,0.26797,0.48571,0.16667,0.25714,0.23684,0.20144,0.28302,0.17105,0.09091,0,0.4,0.46667,bus
0.54348,0.19231,0.41667,0.35808,0.23077,0.07547,0.33987,0.37143,0.25,0.25714,0.31053,0.27458,0.12579,0.15789,0.13636,0.41463,0.8,0.73333,bus
0.30435,0.34615,0.33333,0.20087,0.18681,0.15094,0.13725,0.68571,0.08333,0.32857,0.14211,0.09712,0.31447,0.10526,0.31818,0,0.56667,0.66667,van
0.73913,0.76923,0.94444,0.47598,0.18681,0.18868,0.61438,0.17143,0.5,0.64286,0.45263,0.53118,0.58491,0.07895,0.95455,0.53659,0.6,0.8,saab
0.26087,0.15385,0.55556,0.23581,0.13187,0.11321,0.26797,0.51429,0.16667,0.11429,0.25789,0.19664,0.16981,0.13158,0.27273,0.5122,0.5,0.53333,opel
0.6087,0.73077,0.90278,0.25328,0.06593,0.15094,0.65359,0.14286,0.58333,0.64286,0.50526,0.58153,0.59748,0.19737,0.54545,0.26829,0.33333,0.43333,opel
0.5,0.23077,0.51389,0.24454,0.16484,0.11321,0.18301,0.6,0.08333,0.45714,0.16316,0.13189,0.09434,0.03947,0.68182,0.07317,0.83333,0.9,van
0.65217,0.57692,0.84722,0.43668,0.16484,0.18868,0.57516,0.2,0.5,0.57143,0.44737,0.49281,0.34591,0.09211,0.36364,0.53659,0.53333,0.7,opel
0.32609,0.26923,0.45833,0.30131,0.23077,0.09434,0.24837,0.51429,0.16667,0.27143,0.23158,0.18825,0.26415,0.13158,0.09091,0.4878,0.66667,0.63333,bus
0.15217,0.19231,0.33333,0.11354,0.13187,0.11321,0.14379,0.71429,0.08333,0.11429,0.11579,0.08993,0.16352,0.22368,0.04545,0.56098,0.1,0.23333,opel
0.3913,0.19231,0.48611,0.13974,0.06593,0.07547,0.20915,0.6,0.16667,0.18571,0.18421,0.14508,0.25157,0.13158,0.04545,0.17073,0.33333,0.33333,saab
0.28261,0.46154,0.43056,0.22271,0.20879,0.09434,0.22222,0.54286,0.16667,0.37143,0.19474,0.16547,0.42138,0.17105,0.22727,0.14634,0.43333,0.5,bus
0.28261,0.19231,0.63889,0.31004,0.14286,0.13208,0.37908,0.37143,0.33333,0.22857,0.32105,0.29856,0.18239,0.11842,0.04545,0.68293,0.5,0.6,saab
0.34783,0.46154,0.51389,0.36681,0.18681,0.13208,0.32026,0.42857,0.25,0.47143,0.31579,0.247,0.40881,0.09211,0.18182,0.04878,0.6,0.66667,saab
0.1087,0.11538,0.15278,0.0524,0.0989,0.03774,0.05229,0.88571,0,0.08571,0.02632,0.02998,0.16352,0.32895,0.04545,0.29268,0.03333,0.1,opel
0.15217,0.38462,0.43056,0.12664,0.14286,0.09434,0.24837,0.54286,0.16667,0.4,0.21053,0.17506,0.42138,0.28947,0.27273,0.36585,0.13333,0.1,bus
0.32609,0.11538,0.52778,0.24454,0.16484,0.07547,0.18301,0.62857,0.08333,0.07143,0.16316,0.1235,0.12579,0.09211,0.18182,0.85366,0.6,0.7,opel
0.26087,0.46154,0.58333,0.12664,0.0989,0.16981,0.30719,0.48571,0.25,0.54286,0.21053,0.21343,0.40252,0.22368,0.45455,0.5122,0.23333,0.4,van
0.6087,0.76923,0.94444,0.34934,0.07692,0.18868,0.67974,0.14286,0.58333,0.77143,0.47368,0.60072,0.49057,0.11842,0.18182,0.58537,0.46667,0.66667,opel
0.34783,0.42308,0.41667,0.23581,0.18681,0.07547,0.18954,0.6,0.08333,0.35714,0.17895,0.13789,0.40252,0.09211,0.40909,0.26829,0.56667,0.6,bus
0.5,0.11538,0.47222,0.34498,0.25275,0.07547,0.24183,0.48571,0.16667,0.12857,0.25263,0.18825,0.11321,0.13158,0,0.41463,0.83333,0.8,bus
0.30435,0.38462,0.41667,0.28384,0.27473,0.09434,0.26144,0.51429,0.16667,0.38571,0.24737,0.18825,0.38994,0.22368,0.27273,0.29268,0.26667,0.2,bus
0.43478,0.03846,0.44444,0.17467,0.0989,0.07547,0.13725,0.68571,0.08333,0.07143,0.14737,0.09472,0.10063,0.05263,0.22727,0.4878,0.8,0.83333,saab
0.5,0.23077,0.25,0.05677,0.04396,0.07547,0.13725,0.74286,0.08333,0.3,0.12632,0.08513,0.25786,0.35526,0.27273,0,0.16667,0.03333,van
0.54348,0.57692,0.84722,0.39738,0.15385,0.16981,0.62092,0.14286,0.5,0.48571,0.51053,0.55875,0.5283,0.15789,0.22727,0.17073,0.43333,0.5,opel
0.36957,0.03846,0.36111,0.23581,0.13187,0.09434,0.18301,0.6,0.08333,0.08571,0.18421,0.13669,0.05031,0.02632,0.04545,0.07317,0.83333,0.86667,saab
0.26087,0.46154,0.41667,0.06987,0.07692,0.09434,0.24183,0.54286,0.16667,0.38571,0.20526,0.17026,0.48428,0.28947,0.36364,0.09756,0.16667,0.1,bus
0.3913,0.30769,0.73611,0.40611,0.1978,0.13208,0.46405,0.28571,0.33333,0.27143,0.37895,0.38369,0.27673,0.09211,0.5,0.58537,0.56667,0.63333,opel
0.34783,0.11538,0.40278,0.16594,0.10989,0.09434,0.15033,0.68571,0.08333,0.11429,0.12632,0.09832,0.1195,0.09211,0.13636,0.87805,0.56667,0.73333,opel
0.71739,0.76923,0.80556,0.43231,0.17582,0.16981,0.70588,0.11429,0.66667,0.7,0.51579,0.6307,0.66038,0.15789,0.45455,0.58537,0.4,0.53333,opel
0.28261,0.19231,0.68056,0.31441,0.13187,0.13208,0.37255,0.37143,0.25,0.2,0.31579,0.29257,0.24528,0.10526,0.31818,0.80488,0.56667,0.7,opel
0.84783,0.65385,0.88889,0.40611,0.12088,0.16981,0.62745,0.17143,0.58333,0.58571,0.48947,0.54556,0.48428,0.10526,0.68182,0.53659,0.5,0.7,saab
0.23913,0.15385,0.41667,0.17904,0.16484,0.13208,0.15686,0.62857,0.08333,0.22857,0.15263,0.11511,0.19497,0.11842,0.5,0.21951,0.6,0.7,van
0.67391,0.76923,0.94444,0.44541,0.15385,0.16981,0.68627,0.14286,0.58333,0.71429,0.50526,0.61151,0.62893,0.10526,0,0.21951,0.4,0.66667,saab
0.56522,0.53846,0.70833,0.53275,0.2967,0.0566,0.58824,0.17143,0.5,0.42857,0.54737,0.53357,0.48428,0.26316,0.18182,0.26829,0.53333,0.33333,bus
0.23913,0.19231,0.59722,0.16157,0.07692,0.09434,0.24183,0.54286,0.16667,0.2,0.24737,0.17146,0.25157,0.19737,0.27273,0.70732,0.3,0.33333,saab
0.26087,0.34615,0.41667,0.11354,0.0989,0.09434,0.24837,0.54286,0.16667,0.38571,0.24737,0.17266,0.39623,0.30263,0.45455,0.34146,0.16667,0.13333,bus
0.67391,0.69231,0.90278,0.27948,0.07692,0.15094,0.62745,0.17143,0.58333,0.62857,0.47368,0.54796,0.7044,0.17105,0.40909,0.4878,0.36667,0.53333,saab
0.26087,0.15385,0.38889,0.17904,0.14286,0.07547,0.11765,0.71429,0.08333,0.17143,0.10526,0.08273,0.07547,0.07895,0.13636,0.34146,0.63333,0.73333,van
0.43478,0.34615,0.33333,0.08297,0.04396,0.09434,0.15033,0.71429,0.08333,0.37143,0.17895,0.09353,0.28931,0.25,0.72727,0.29268,0.3,0.13333,van
0.23913,0.26923,0.43056,0.1179,0.08791,0.09434,0.24837,0.54286,0.16667,0.22857,0.19474,0.17506,0.3522,0.27632,0.54545,0.02439,0.13333,0.16667,opel
0.3913,0.61538,0.63889,0.39738,0.17582,0.11321,0.42484,0.31429,0.33333,0.54286,0.38421,0.34652,0.57862,0.10526,0.31818,0.12195,0.53333,0.56667,opel
0.54348,0.53846,0.95833,0.42795,0.13187,0.16981,0.56863,0.22857,0.5,0.51429,0.40526,0.48201,0.3522,0.02632,0.04545,0.80488,0.6,0.9,saab
0.6087,0.69231,0.80556,0.39301,0.14286,0.15094,0.54248,0.22857,0.41667,0.61429,0.46842,0.46523,0.69182,0.10526,0,0.2439,0.53333,0.66667,saab
0.36957,0.53846,0.45833,0.13974,0.12088,0.16981,0.32026,0.45714,0.25,0.5,0.22105,0.23022,0.47799,0.23684,0.5,0.19512,0.23333,0.33333,van
0.3913,0.11538,0.27778,0.09607,0.0989,0.07547,0.04575,0.85714,0,0.17143,0.04737,0.03237,0.0566,0.10526,0.27273,0.34146,0.53333,0.56667,van
0.56522,0.65385,0.66667,0.43668,0.18681,0.15094,0.47712,0.25714,0.41667,0.58571,0.41579,0.39928,0.5283,0.09211,0.54545,0.26829,0.6,0.66667,opel
0.63043,0.76923,0.84722,0.58515,0.27473,0.03774,0.82353,0.05714,0.75,0.64286,0.72105,0.79137,0.83648,0.34211,0.31818,0.53659,0.26667,0.1,bus
0.34783,0.5,0.47222,0.13537,0.13187,0.13208,0.29412,0.51429,0.25,0.57143,0.21053,0.20624,0.42767,0.26316,0.54545,0.07317,0.26667,0.33333,van
0.6087,0.73077,0.84722,0.40611,0.16484,0.13208,0.49673,0.25714,0.41667,0.62857,0.41053,0.41127,0.59119,0.10526,0.63636,0.36585,0.56667,0.7,saab
0.47826,0.92308,0.88889,0.54148,0.2967,0.15094,0.65359,0.14286,0.58333,0.81429,0.49474,0.58273,0.71698,0.19737,0,0.09756,0.33333,0.4,opel
0.6087,0.76923,0.70833,0.39301,0.1978,0.07547,0.60131,0.17143,0.5,0.61429,0.53158,0.54197,0.66038,0.25,0.22727,0.34146,0.53333,0.36667,bus
0.3913,0.23077,0.58333,0.26201,0.23077,0.15094,0.20261,0.57143,0.16667,0.27143,0.17895,0.14868,0.30818,0.11842,0.59091,0.21951,0.5,0.66667,van
0.3913,0.5,0.48611,0.35371,0.30769,0.09434,0.27451,0.45714,0.16667,0.41429,0.25263,0.21343,0.52201,0.17105,0.36364,0.19512,0.53333,0.6,bus
