@relation Protein.arff

@attribute att01 numeric
@attribute att11 numeric
@attribute att21 numeric
@attribute att31 numeric
@attribute att41 numeric
@attribute att51 numeric
@attribute att61 numeric
@attribute att71 numeric
@attribute att81 numeric
@attribute att91 numeric
@attribute att101 numeric
@attribute att111 numeric
@attribute att121 numeric
@attribute att131 numeric
@attribute att141 numeric
@attribute att151 numeric
@attribute att161 numeric
@attribute att171 numeric
@attribute att181 numeric
@attribute att191 numeric
@attribute att201 numeric
@attribute att211 numeric
@attribute att221 numeric
@attribute att231 numeric
@attribute att241 numeric
@attribute att251 numeric
@attribute att261 numeric
@attribute att271 numeric
@attribute att281 numeric
@attribute att291 numeric
@attribute att301 numeric
@attribute att311 numeric
@attribute att321 numeric
@attribute att331 numeric
@attribute att341 numeric
@attribute att351 numeric
@attribute att361 numeric
@attribute att371 numeric
@attribute att381 numeric
@attribute att391 numeric
@attribute att401 numeric
@attribute att411 numeric
@attribute att421 numeric
@attribute att431 numeric
@attribute att441 numeric
@attribute att451 numeric
@attribute att461 numeric
@attribute att471 numeric
@attribute att481 numeric
@attribute att491 numeric
@attribute att501 numeric
@attribute att511 numeric
@attribute att521 numeric
@attribute att531 numeric
@attribute att541 numeric
@attribute att551 numeric
@attribute att561 numeric
@attribute att571 numeric
@attribute att581 numeric
@attribute att591 numeric
@attribute att601 numeric
@attribute att611 numeric
@attribute att621 numeric
@attribute att631 numeric
@attribute att641 numeric
@attribute att651 numeric
@attribute att661 numeric
@attribute att671 numeric
@attribute att681 numeric
@attribute att691 numeric
@attribute att701 numeric
@attribute att711 numeric
@attribute att721 numeric
@attribute att731 numeric
@attribute att741 numeric
@attribute att751 numeric
@attribute att761 numeric
@attribute att771 numeric
@attribute att781 numeric
@attribute att791 numeric
@attribute att801 numeric
@attribute att811 numeric
@attribute att821 numeric
@attribute att831 numeric
@attribute att841 numeric
@attribute att851 numeric
@attribute att861 numeric
@attribute att871 numeric
@attribute att881 numeric
@attribute att891 numeric
@attribute att901 numeric
@attribute att911 numeric
@attribute att921 numeric
@attribute att931 numeric
@attribute att941 numeric
@attribute att951 numeric
@attribute att961 numeric
@attribute att971 numeric
@attribute att981 numeric
@attribute att991 numeric
@attribute att1001 numeric
@attribute att1011 numeric
@attribute att1021 numeric
@attribute att1031 numeric
@attribute att1041 numeric
@attribute att1051 numeric
@attribute att1061 numeric
@attribute att1071 numeric
@attribute att1081 numeric
@attribute att1091 numeric
@attribute att1101 numeric
@attribute att1111 numeric
@attribute att1121 numeric
@attribute att1131 numeric
@attribute att1141 numeric
@attribute att1151 numeric
@attribute att1161 numeric
@attribute att1171 numeric
@attribute att1181 numeric
@attribute att1191 numeric
@attribute class {alfa,AmaisB,AsobreB,beta,small}

@data
0.32922,0,0.25862,0.42553,0.76923,0.12587,0.06844,0.2356,0.40609,0.4689,0.21687,0.43357,0.11688,0.26277,0.19459,0.37126,0.41784,0.50633,0,0.32432,0.12144,0.52632,0.37471,0.44558,0.39726,0.44086,0.56069,0.06693,0.32853,0.52941,0.73242,0.78443,0.02174,0.65915,0.48214,0.6235,0.91892,0.11364,0.42378,0.73056,0.7062,1,0.4781,0.42489,0.53977,0.55301,0.43865,0.47463,0.13021,0.46562,0.60855,0.60403,1,0.02174,0.70175,0.45686,0.49636,0.93023,0.06693,0.48127,0.64847,0.78516,0.78443,0.42451,0.45263,0.56499,0.43626,0.54392,0.31944,0.02222,0.40139,0.42857,0.67886,0.95683,0.06667,0.37748,0.71242,0.66832,1,0.08866,0.39539,0.60538,0.66027,0.92088,0.67916,0.20906,0.1534,0.25714,0.74436,0.20737,0.03742,0.38046,0.68427,0.83625,0.973,0.18319,0.21121,0.29406,0.32636,0.554,0.07692,0.19552,0.37375,0.25304,1,0.26996,0.75592,0.54756,0.35639,0.40541,0.03333,0.57509,0.53465,0.49854,0.9027,0.05574,0.39571,0.58281,0.6871,1,beta
0.33333,0.03404,0.46552,0.21809,0.39423,0.34266,0.09125,0.12565,0.53807,0.34928,0.68675,0.23077,0.37013,0.29927,0.12973,0.14371,0.19249,0.77215,0,0.21622,0.13793,0.48947,0.4,0.45918,0.44521,0.43011,0.41908,0.02756,0.70605,0.62567,0.89062,1,0.09627,0.49123,0.46652,0.51319,0.89189,0.1,0.39634,0.70833,0.63612,0.94771,0.45255,0.45708,0.51989,0.41834,0.3681,0.52239,0.11458,0.38125,0.64145,0.48993,0.94771,0.09627,0.47118,0.36275,0.34909,0.90698,0.02756,0.70605,0.76638,0.89062,1,0.45295,0.45,0.58621,0.48725,0.51351,0.48889,0.01905,0.47332,0.45238,0.61382,0.94245,0.05882,0.28146,0.63834,0.78465,1,0.09691,0.46641,0.72496,0.61804,0.92747,0.19087,0.5117,0.40047,0,0.24812,0.52995,0.82848,0.86175,0.93375,0.97116,0.984,0.01724,0.09591,0.25053,0.61192,0.748,0.06731,0.56415,0.47674,0.44737,1,0.38403,0.59242,0.28278,0.33543,0.59159,0.02857,0.49451,0.49752,0.38776,0.87027,0.04918,0.4347,0.55044,0.77581,1,beta
0.09053,0.46383,0.12644,0.46277,0.41346,0.38112,0.08365,0.22513,0.21827,0.311,0,0.60839,0.14286,0,0.11892,0.52096,0.40845,0.41139,0,0.58559,0.02249,0.32105,0.54483,0.46259,0.52397,0.19355,1,0.08268,0.08934,0.46881,0.5332,0.86826,0.19565,0.41103,0.37723,0.65228,0.80631,0.48636,0.4878,0.63056,0.73585,1,0.60219,0.51073,0.32955,0.91404,0.18405,0.50746,0.55729,0.54375,0.26316,0.45302,1,0.19565,0.30075,0.50196,0.48545,0.57752,0.08268,0.08934,0.57424,0.5332,0.86826,0.45514,0.61053,0.37401,0.64023,0.40203,0.35278,0.2,0.27842,0.64935,0.66667,0.73861,0.08235,0.32781,0.43573,0.53465,1,0.35464,0.4261,0.38565,0.18426,0.90549,0,0.31725,0.7459,0,0,0.6129,0,0,0,0,0,0.07004,0.09375,0.57643,0.93201,0.957,0.20192,0.41752,0.48007,0.54858,1,0.51141,0.62796,0.79949,0.34172,0.33333,0.3,0.37729,0.63366,0.39359,0.64865,0.06885,0.36647,0.59651,0.77419,1,small
0.49383,0.09362,0.43678,0.28723,0.21154,0.53147,0.04183,0.11518,0.32995,0.41627,0.26506,0.15385,0.42208,0.47445,0.11892,0.38922,0.10329,0.41139,0,0.1982,0.09145,0.43421,0.64598,0.16667,0.59247,0.30914,0.38439,0.12598,0.7147,0.52585,0.81055,0.8024,0.02795,0.41103,0.45089,0.4964,0.95045,0.53636,0.4878,0.66111,0.7062,1,0.12774,0.72103,0.42045,0.36676,0.2454,0.69851,0.61458,0.78125,0.58553,0.67114,1,0.02795,0.35589,0.33137,0.36727,0.95736,0.12598,0.55908,0.59607,0.68359,0.8024,0.69365,0.46579,0.28647,0.78754,0.24662,0.34722,0.02857,0.32947,0.67316,0.77846,0.97362,0.20784,0.43709,0.45969,0.53465,1,0.22062,0.57198,0.58146,0.6833,0.92747,0.29274,0.19006,0.55504,0,0.33083,0.20276,0.40644,0.45218,0.5176,0.90628,0.946,0.11746,0.14009,0.17304,0.70502,0.707,0.09615,0.37271,0.60631,0.57085,1,0.63498,0.54976,0.64781,0.19916,0.3964,0.04286,0.337,0.68812,0.64723,0.94054,0.17377,0.53606,0.48817,0.61774,1,alfa
0.41152,0.06383,0.21839,0.28723,0.22115,0.43007,0.03042,0.24084,0.35025,0.47847,0.09639,0.21678,0.0974,0.39416,0.33514,0.37126,0.21596,0.58228,0.38333,0.27928,0.14843,0.44474,0.48046,0.40136,0.35274,0.35753,0.52023,0.05512,0.76945,0.54545,0.64062,0.91018,0.01863,0.45865,0.37946,0.85132,1,0.09545,0.5061,0.65278,0.73854,0.79739,0.40876,0.55365,0.42045,0.47564,0.35276,0.4209,0.03125,0.49375,0.57566,0.6745,0.79739,0.1118,0.49875,0.31961,0.63636,1,0.05512,0.7464,0.65066,0.625,0.91018,0.54923,0.41842,0.44562,0.48725,0.37162,0.56667,0.13968,0.47796,0.53463,0.80488,1,0.0549,0.45033,0.55991,0.69802,0.95376,0.01237,0.3666,0.64574,0.59117,0.96703,0.40515,0.35965,0.30679,0,0.58647,0.42857,0.13617,0.21622,0.38199,0.68898,0.931,0.06681,0.28987,0.62102,0.78033,0.977,0.06731,0.35642,0.6412,0.74696,1,0.40304,0.69668,0.39332,0.26415,0.65165,0.17143,0.50549,0.61139,0.78134,1,0.0459,0.45419,0.49689,0.65645,0.86809,AsobreB
0.45679,0,0.4023,0.34043,0.17308,0.28671,0.13308,0.39791,0.38579,0.30622,0.07229,0.57343,0.14935,0.0438,0.25405,0.28144,0.16432,0.77848,0.1,0.20721,0.2099,0.54211,0.41609,0.34694,0.61644,0.37366,0.35838,0.04331,0.4611,0.45633,0.69531,0.92814,0.06522,0.60902,0.79688,0.91127,0.97297,0.01818,0.35976,0.39444,0.51213,1,0.32847,0.45064,0.60511,0.36963,0.39571,0.68358,0.02083,0.4,0.28947,0.5906,1,0.06522,0.50627,0.6549,0.57455,0.97674,0.04331,0.57925,0.58515,0.70703,0.92814,0.49672,0.42105,0.41379,0.54674,0.53041,0.26389,0.06667,0.46868,0.70996,0.76626,0.98561,0.01961,0.3245,0.36819,0.47772,1,0.02062,0.46065,0.75486,0.83301,0.97363,0.33607,0.32456,0.40398,0,0.35338,0.40553,0.06029,0.12786,0.62319,0.93924,0.988,0.00647,0.17026,0.39066,0.55021,0.854,0.38462,0.54175,0.63455,0.62348,1,0.34221,0.78673,0.50129,0.31656,0.38739,0.1,0.51648,0.81188,0.72595,0.96757,0.01639,0.36452,0.40971,0.58065,1,AsobreB
0.44856,0.09787,0.35632,0.25,0.29808,0.32517,0.14829,0.12042,0.51269,0.25837,0.6506,0.27273,0.1039,0.28467,0.04324,0.32335,0.32864,0.58861,0.26667,0.27928,0.14693,0.41053,0.54023,0.35714,0.62329,0.3414,0.59249,0.05906,0.26225,0.38681,0.46875,1,0.01863,0.75439,0.80134,0.84652,0.96396,0.09545,0.5122,0.51111,0.71159,0.89542,0.36496,0.54292,0.47159,0.5702,0.38037,0.70448,0.10937,0.5,0.53618,0.69128,0.89542,0.01863,0.79449,0.71961,0.63273,0.96899,0.05906,0.35159,0.45633,0.49805,1,0.59081,0.28158,0.59416,0.56091,0.66554,0.56944,0.01905,0.69838,0.70996,0.69106,0.98082,0.05882,0.14901,0.33333,0.55693,1,0.20412,0.47409,0.54709,0.91363,0.94945,0.20843,0.3962,0.47307,0.22857,0.29323,0.53917,0.10499,0.13721,0.30538,0.94954,0.969,0.18427,0.3847,0.60085,0.76255,0.868,0.06731,0.31161,0.53156,0.54049,1,0.45247,0.50237,0.43702,0.46331,0.63363,0.02857,0.79487,0.81188,0.70845,0.95676,0.04918,0.23002,0.37609,0.49032,1,beta
0.41152,0.10638,0.14368,0.39894,0.48077,0.39161,0.09506,0.26178,0.25381,0.05742,0.90361,0.26573,0.4026,0.36496,0.06486,0.4491,0.35211,0.31646,0,0.34234,0.07346,0.29211,0.71724,0.2449,0.42466,0.31183,0.36705,0.04331,0.55908,0.65597,0.93945,0.92814,0.07143,0.45113,0.34152,0.73141,1,0.33182,0.66463,0.525,0.33423,0.42484,0.27007,0.72318,0.30682,0.48424,0.26074,0.62985,0.38021,0.92813,0.54934,0.50671,0.8366,0.07143,0.45113,0.3,0.43273,1,0.04331,0.3804,0.72271,0.88867,0.92814,0.59081,0.28684,0.51724,0.4136,0.64527,0.41111,0.11429,0.41763,0.41126,0.68293,0.90887,0.04314,0.02318,0.2244,0.0495,1,0.15052,0.80806,0.90732,0.93858,0.94505,0.39578,0.0731,0.54567,0,0.57143,0.11521,0.05198,0.64969,0.73706,0.90113,0.962,0.49784,0.49784,0.50425,0.51046,0.5,0.10577,0.31772,0.32226,0.23482,1,0.54563,0.45498,0.33419,0.40042,0.53153,0.10952,0.39194,0.37871,0.49854,1,0.03607,0.18713,0.48443,0.46452,0.94894,alfa
0.26749,0.05106,0.37356,0.44149,0.28846,0.22727,0.09125,0.43455,0.48223,0.42584,0.07229,0.33566,0.27273,0.08759,0.25946,0.2515,0.25352,0.60127,0.1,0.32432,0.2054,0.55789,0.34713,0.44558,0.54795,0.44892,0.38728,0.04331,0.45533,0.48128,0.73242,0.96407,0.01242,0.53133,0.56696,0.67386,0.81081,0.07273,0.55183,0.68056,0.75472,1,0.4781,0.38627,0.59091,0.39828,0.5184,0.55522,0.08333,0.54063,0.54934,0.71477,1,0.01242,0.53133,0.53333,0.49091,0.83721,0.04331,0.48991,0.58952,0.73242,0.96407,0.38074,0.46842,0.50133,0.47592,0.38176,0.48611,0.0127,0.46404,0.62771,0.68496,0.89928,0.06667,0.57616,0.6427,0.78713,0.93064,0.02062,0.40115,0.51271,0.4952,1,0.25761,0.38304,0.4356,0,0.45113,0.4977,0.06237,0.11123,0.27122,0.66838,0.982,0.02586,0.3653,0.46709,0.74059,0.875,0.04808,0.49287,0.56146,0.7004,1,0.29848,0.77725,0.42159,0.26205,0.61261,0.01905,0.55311,0.71782,0.64431,0.77297,0.05574,0.40741,0.55293,0.72581,0.94894,AsobreB
0.50617,0.05106,0.56897,0.15426,0.45192,0.2028,0.08745,0.24607,0.17766,0.33493,0.3494,0.28671,0.30519,0.34307,0.34595,0.28144,0.30047,0.59494,0,0.16216,0.2099,0.46579,0.46897,0.36735,0.5137,0.38978,0.37572,0.06693,0.53026,0.5615,0.70703,0.96407,0.03106,0.57895,0.70536,0.71463,0.91892,0.01818,0.37805,0.29722,0.63881,1,0.32847,0.53863,0.48864,0.47278,0.28834,0.54328,0.02083,0.3625,0.17434,0.55034,1,0.03106,0.56391,0.66471,0.53273,0.93023,0.06693,0.56196,0.72489,0.70703,0.96407,0.59956,0.35789,0.42706,0.54674,0.57095,0.24722,0.03175,0.52204,0.59524,0.70732,0.98561,0.06667,0.48013,0.58388,0.85396,1,0.00825,0.37236,0.58894,0.65451,0.97363,0.37705,0.29094,0.3911,0.17143,0.48872,0.29954,0.09771,0.23077,0.60559,0.79506,0.977,0.02478,0.19504,0.37261,0.69142,0.895,0.04808,0.42159,0.54651,0.57692,1,0.4981,0.5782,0.50129,0.39203,0.3003,0.04762,0.68864,0.66584,0.62391,0.96757,0.05574,0.2963,0.5193,0.80806,1,AsobreB
0.26337,0.11489,0.31609,0.23936,0.61538,0.22378,0.1711,0.14136,0.13706,0.17225,0.3253,0.6993,0.23377,0.32847,0.14595,0.5988,0.30047,0.68987,0.3,0.16216,0.11844,0.42368,0.49425,0.40476,0.44178,0.45161,0.57514,0.06693,0.78098,0.5615,0.58203,1,0.07764,0.35338,0.39732,0.76499,0.95946,0.03182,0.54573,0.78333,0.76819,0.82353,0.36861,0.51288,0.50568,0.46132,0.5092,0.56716,0.03646,0.53438,0.73026,0.77181,0.82353,0.07764,0.35338,0.33137,0.42182,0.96512,0.06693,0.78098,0.68777,0.6875,1,0.49672,0.51842,0.45623,0.63173,0.30743,0.55556,0.07937,0.32715,0.42424,0.57724,0.97842,0.06667,0.75166,0.71678,0.68069,1,0.01443,0.42035,0.53662,0.5643,0.81978,0.14871,0.23977,0.65925,0,0.2782,0.33641,0.48233,0.50104,0.706,0.73018,0.745,0.04849,0.37177,0.8397,0.86506,0.973,0.07692,0.29328,0.41528,0.40283,1,0.42015,0.66588,0.51671,0.23061,0.63363,0.11905,0.32601,0.48515,0.48105,0.95135,0.05574,0.61598,0.61768,0.69516,1,beta
0.15638,0,0.14943,0.47872,0.25,0.13287,0.04943,0.40314,0.52284,0.55024,0.15663,0.62937,0.33117,0.09489,0.48649,0.38323,0.3615,0.16456,0.43333,0.23423,0.07046,0.71316,0.30345,0.31293,0.57877,0.46505,0.34393,0.09843,0.50432,0.49911,0.70508,0.84431,0.03416,0.2406,0.47768,0.90168,0.94144,0.51364,0.60671,0.63056,0.51482,1,0.29927,0.38841,0.72727,0.42693,0.39571,0.64776,0.25521,0.59688,0.50658,0.39597,1,0.03416,0.53133,0.61961,0.67455,0.94961,0.09843,0.39193,0.58515,0.67969,0.84431,0.27571,0.47895,0.6366,0.17564,0.40203,0.56944,0.03492,0.49188,0.68398,0.87805,0.90887,0.1451,0.62914,0.54902,0.71535,1,0.04948,0.16507,0.33931,0.53743,0.52088,0.55504,0,0.44496,0,0.78195,0,0.1736,0.27963,0.47826,0.75283,0.936,0,0,0,0,0,0.11538,0.14664,0.59468,0.42105,1,0.20342,0.77488,0.38303,0.33124,0.58559,0.05238,0.55311,0.78218,0.95918,0.92973,0.50164,0.5692,0.54795,0.71774,1,alfa
0.32099,0.29362,0.39655,0.20745,0.27885,0.30769,0.14829,0.36126,0.19797,0.09569,0.12048,0.41259,0.7013,0.21168,0.10811,0.17365,0.13615,0.86709,0.16667,0.26126,0.10645,0.30526,0.51954,0.52041,0.40068,0.3414,0.49711,0.11024,0.14986,0.56328,0.70117,0.88024,0.02484,0.46115,0.51116,0.53237,1,0.08182,0.78354,0.63056,0.90566,0.81046,0.5365,0.52575,0.3608,0.48424,0.33742,0.53134,0.09375,0.71563,0.54934,0.84899,0.81046,0.02484,0.50877,0.50588,0.42909,1,0.11024,0.26225,0.58297,0.68164,0.88024,0.38512,0.67895,0.32095,0.39943,0.27703,0.35833,0.0254,0.4478,0.51732,0.58333,0.90647,0.14902,0.45364,0.66231,0.75248,1,0.11753,0.26871,0.49925,0.56814,0.95604,0.06909,0.38743,0.62061,0,0.15038,0.54839,0.82536,0.82536,0.84265,0.84861,0.843,0.09483,0.14763,0.33333,0.61506,0.971,0.08654,0.42566,0.5515,0.54656,1,0.53802,0.63981,0.55527,0.2348,0.38739,0.0381,0.77289,0.73762,0.66472,1,0.0623,0.42105,0.44209,0.71129,0.8766,AmaisB
0.62963,0.02553,0.45977,0.22872,0.52885,0.45105,0.06844,0.25654,0.15736,0.49761,0.3012,0.25874,0.03896,0.27007,0.2973,0.32934,0.20188,0.38608,0.1,0,0.1979,0.37632,0.52644,0.39796,0.40753,0.40054,0.47688,0.04331,0.51009,0.52941,0.68164,0.96407,0.01242,0.45865,0.42188,0.58034,0.63964,0.13182,0.6311,0.74167,0.80054,1,0.29562,0.64163,0.38068,0.5043,0.30061,0.50149,0.15104,0.62188,0.68092,0.75168,1,0.04969,0.45865,0.33529,0.47636,0.68992,0.01969,0.51009,0.64847,0.66797,0.96407,0.74836,0.23947,0.35809,0.43059,0.58446,0.31389,0.03175,0.51044,0.4632,0.6687,0.94005,0.09412,0.34106,0.47712,0.7401,1,0.00825,0.62764,0.74141,0.81382,0.89231,0.40281,0.20614,0.43208,0,0.46617,0.28571,0.09563,0.52287,0.68634,0.85273,0.969,0.03341,0.05927,0.22824,0.62238,0.761,0.04808,0.44807,0.39369,0.58704,1,0.53992,0.58768,0.491,0.37526,0.40841,0.04762,0.6044,0.55941,0.56851,0.86486,0.07869,0.31384,0.45828,0.68387,1,AsobreB
0.58025,0.0766,0.28736,0.23936,0.25962,0.26923,0.08745,0.3822,0.32487,0.23923,0.38554,0.28671,0.44156,0.29927,0.34595,0.21557,0.12676,0.37342,0.08333,0.4955,0.28336,0.43684,0.57701,0.2517,0.60959,0.31452,0.45376,0.15748,0.74352,0.62567,0.83789,0.91617,0.00932,0.35338,0.48884,0.66667,1,0.05455,0.57317,0.63056,0.57143,0.84967,0.33577,0.56223,0.45455,0.51003,0.35276,0.60597,0.0625,0.5625,0.49013,0.52685,1,0.00932,0.29574,0.34902,0.40545,0.98062,0.15748,0.76945,0.79694,0.8125,0.91617,0.46827,0.31579,0.56499,0.35694,0.64527,0.48889,0.00952,0.45244,0.50433,0.64228,0.98801,0.05098,0.33113,0.55773,0.75743,0.91908,0.15464,0.47409,0.69357,0.67754,1,0.37822,0.1462,0.50468,0.14286,0.37594,0.18894,0.19854,0.52911,0.68737,0.80947,0.923,0.16164,0.18103,0.49257,0.59414,0.723,0.03846,0.17312,0.37708,0.56883,1,0.43726,0.53555,0.39589,0.48637,0.52252,0.01429,0.32601,0.54208,0.5481,0.97297,0.04262,0.49318,0.51557,0.75968,0.94043,AsobreB
0.09053,0.06383,0.25287,0.3883,0.21154,0.17832,0.08365,0.18848,0.18274,0.62679,0.6988,0.25175,0.42857,0.16058,0.19459,0.7006,0.2723,0.41772,0.48333,0.52252,0.15892,0.28684,0.50115,0.57143,0.31849,0.38978,0.65029,0.02362,0.36311,0.31729,0.58594,0.73653,0.06211,0.41353,0.70982,0.68345,0.93243,0.15455,0.82622,0.64167,0.83019,1,0.69343,0.48498,0.29261,0.6533,0.40491,0.37015,0.17708,0.55,0.44079,0.71477,1,0.06211,0.54135,0.65294,0.49636,0.94186,0.02362,0.36311,0.38865,0.58594,0.73653,0.38074,0.54211,0.55172,0.38527,0.49662,0.51111,0.08571,0.41763,0.65801,0.63415,0.96403,0.02353,0.62583,0.55338,0.70792,1,0.11546,0.28983,0.56353,0.75048,0.98462,0.16276,0.27778,0.61593,0.2,0.16541,0.4424,0.40956,0.43243,0.46894,0.97013,0.978,0.03879,0.12608,0.34076,0.40481,0.898,0.05769,0.39104,0.69103,0.61943,1,0.34981,0.66825,0.39589,0.3543,0.57357,0.09524,0.46154,0.78713,0.60058,0.91892,0.01967,0.54191,0.47447,0.66613,1,beta
0.2428,0.58298,0.44828,0.31383,0.19231,0.34266,0.07605,0.10471,0.19797,0.2823,0,0.41259,0.38312,0.43066,0.21081,0.35329,0.277,0.24684,0,0.35135,0.02999,0.51053,0.49655,0.28912,0.51027,0.10484,0.5896,0.30315,0.34582,0.2139,0.52734,1,0.11491,1,0.81696,0.81295,0.73423,0.08182,0.30488,0.33056,0.21833,0.7451,0.32117,0.52575,0.52841,0.80516,0.00613,0.56716,0.09375,0.47188,0.25987,0.48658,0.7451,0.11491,1,0.71765,0.57273,0.77132,0.30315,0.34582,0.26201,0.52734,1,0.51422,0.70526,0.27056,1,0.34797,0.36389,0.11746,0.24362,0.62338,0.52439,0.85851,0.07451,0.38742,0.34205,0.65594,0.88439,0.44124,0.45681,0.68909,0.88868,1,0,0.45906,0.63232,0,0,0.73733,0,0,0,0,0,0.23276,0.29634,0.41614,0.57427,0.745,0.18269,0.2057,0.69767,0.76518,1,0.68631,0.5,0.53728,0.38365,0.24024,0.08571,0.30403,0.71287,0.66472,0.68108,0.19016,0.32554,0.3076,0.48871,0.91489,small
0.06996,0,0.0977,0.45213,0.32692,0.11888,0.06464,0.35602,0.60406,0.4067,0.20482,0.83217,0.11039,0.12409,0.64324,0.40719,0.31925,0.21519,0.56667,0.30631,0.04198,0.88421,0.17931,0.27551,0.5137,0.57796,0.17919,0.12992,0.57061,0.65062,0.89258,0.8982,0.04658,0.09023,0.45089,0.51799,1,0.45455,0.54878,0.51389,0.55795,0,0.28832,0.24678,0.9233,0.22636,0.53681,0.5791,0.07813,0.48438,0.35526,0.16443,0,0.15217,0.599,0.52941,0.41455,1,0.12992,0.42363,0.68559,0.85938,0.8982,0.186,0.40263,0.8435,0.08782,0.51689,0.68611,0.15556,0.55452,0.58442,0.5874,1,0.59608,0.45033,0.48584,0.40594,0.80347,0.03093,0.16315,0.55755,0.83685,0.96264,0.57611,0,0.42389,0,0.77444,0,0.17568,0.2817,0.50932,0.62822,0.949,0,0,0,0,0,0.15385,0.12831,0.48173,0.57287,1,0.06084,0.76777,0.11311,0.35639,0.77778,0.23333,0.65201,0.62624,0.41983,1,0.49836,0.4386,0.56787,0.68065,0.85532,alfa
0.25514,0,0.29885,0.60106,0.20192,0.10839,0,0.27225,0.20812,0.54067,0.37349,0.43357,0.33766,0.45255,0.67027,0.12575,0,0.6519,0.16667,0.46847,0.09895,0.82895,0.09195,0.47619,0.36644,0.76075,0.17052,0.07874,0.52161,0.49911,0.79297,0.87425,0.12112,0.66917,0.6317,0.36691,0.95495,0.03636,0.48476,0.61667,0.76819,1,0.56569,0.16524,0.81534,0.27794,0.81902,0.37612,0.04167,0.47188,0.53289,0.43624,1,0.37888,0.66917,0.5549,0.26909,0.96124,0.07874,0.52161,0.61135,0.79297,0.87425,0.10284,0.79474,0.59151,0.25779,0.26351,0.64167,0.48571,0.61949,0.61255,0.67683,0.90168,0.2,0.25828,0.43137,0.57178,0.9422,0.01649,0.52207,0.73094,0.83109,1,0.32553,0.70906,0.10656,0,0.31579,0.38249,0.17152,0.22453,0.29917,0.77549,0.825,0.02263,0.41056,0.53609,0.67887,0.948,0.08654,0.17923,0.88538,0.82996,1,0.05323,1,0.35733,0.22851,0.75075,0.58095,0.75458,0.75248,0.53644,0.94595,0.16721,0.32554,0.40598,0.62419,0.91064,AmaisB
0.2428,0.08511,0.56897,0.21277,0.35577,0.27622,0.07605,0.3089,0.11675,0.35407,0.20482,0.41259,0.27273,0.22628,0.12432,0.54491,0.277,0.39241,0.46667,0.68468,0.48276,0.35789,0.57931,0.36395,0.58219,0.28763,0.50289,0.0748,0.56484,0.54724,0.75781,1,0.01242,0.4812,0.60491,0.753,0.98649,0.00455,0.6372,0.58611,0.59299,0.9281,0.54015,0.52146,0.36364,0.50716,0.31902,0.56418,0.00521,0.68125,0.60855,0.57047,0.98039,0.01242,0.4386,0.51961,0.55273,0.97674,0.0748,0.56484,0.65939,0.80273,1,0.59081,0.33158,0.44828,0.44476,0.48986,0.37778,0.0127,0.41763,0.51948,0.71138,1,0.00784,0.61258,0.7037,0.62871,0.93642,0.03093,0.4357,0.57549,0.79079,0.99341,0.34192,0.17836,0.51522,0,0.38346,0.26267,0.00832,0.30042,0.56625,0.78476,0.907,0.03341,0.20474,0.34607,0.67887,0.929,0.01923,0.35234,0.49668,0.62348,1,0.4981,0.57583,0.46015,0.34591,0.48649,0.01905,0.44689,0.62871,0.64723,1,0.00656,0.44055,0.56663,0.67903,0.95319,AsobreB
0.25514,0.05957,0.3046,0.20213,0.31731,0.1993,0.11027,0.35079,0.24365,0.41148,0.06024,0.3986,0.55844,0.27737,0.20541,0.5988,0.31455,0.27215,0.4,0.47748,0.26687,0.35263,0.64138,0.28231,0.69178,0.27419,0.50289,0.09055,0.47262,0.49911,0.66797,1,0.00932,0.67419,0.7433,0.79137,0.97748,0.03636,0.42378,0.425,0.43935,0.87582,0.36131,0.61159,0.38068,0.49284,0.34663,0.61493,0.04167,0.44063,0.44737,0.31879,0.87582,0.00932,0.73434,0.7098,0.61636,0.98062,0.05118,0.37752,0.49563,0.66797,1,0.48578,0.42368,0.46419,0.4051,0.45946,0.28056,0.06984,0.57077,0.69048,0.76626,0.97602,0.01569,0.37086,0.61438,0.69554,0.9711,0.01649,0.38964,0.51271,0.73896,1,0.09485,0.53216,0.47892,0,0.14286,0.48848,0.09979,0.11435,0.13354,0.95572,0.952,0.03125,0.43319,0.569,0.68096,0.809,0.03846,0.38289,0.45183,0.75304,1,0.47909,0.58531,0.45501,0.31656,0.40541,0.01429,0.7619,0.85891,0.793,0.97297,0.10492,0.32554,0.48319,0.53548,0.8383,beta
