@relation 'Segment Challenge.arff'

@attribute att01 numeric
@attribute att11 numeric
@attribute att21 numeric
@attribute att31 numeric
@attribute att41 numeric
@attribute att51 numeric
@attribute att61 numeric
@attribute att71 numeric
@attribute att81 numeric
@attribute att91 numeric
@attribute att101 numeric
@attribute att111 numeric
@attribute att121 numeric
@attribute att131 numeric
@attribute att141 numeric
@attribute att151 numeric
@attribute att161 numeric
@attribute att171 numeric
@attribute class {brickface,sky,foliage,cement,window,path,grass}

@data
0.54545,0.4875,0,0,0.10076,0.00795,0.07081,0.00897,0.03692,0.01783,0.06333,0.02728,0.72266,0.26359,0.50664,0.06333,0.80472,0.12588,foliage
0.73518,0.3125,0,0,0.03612,0.00107,0.06832,0.00183,0.04673,0.03404,0.07216,0.03196,0.76563,0.26123,0.46869,0.07216,0.59423,0.16749,window
0.88142,0.25833,0,0,0.05133,0.00129,0.05217,0.00077,0.04054,0.01702,0.07069,0.03118,0.68945,0.28251,0.50854,0.07069,0.78993,0.11652,foliage
0.03162,0.2875,0,0,0.10076,0.01387,0.37267,0.05158,0.16473,0.12642,0.20987,0.15355,0.54102,0.38416,0.48956,0.20987,0.51425,0.10368,foliage
0.58893,0.34583,0,0,0.03802,0.00061,0.02857,0.00037,0.66434,0.58995,0.79013,0.60171,0.11328,0.89125,0.09108,0.79013,0.32151,0.13827,sky
0.92885,0.7625,0,0,0.09125,0.00195,0.05466,0.0013,0.34934,0.32253,0.41384,0.30631,0.5625,0.52128,0.24858,0.41384,0.30067,0.16583,path
0.39526,0.775,0,0,0.12167,0.0076,0.11056,0.00463,0.14821,0.12723,0.12445,0.1933,0.67188,0.04846,0.90133,0.18262,0.39489,0.89477,grass
0.45059,0.26667,0,0,0.03232,0.00078,0.0236,0.00043,0.87891,0.84522,0.93593,0.84957,0.33594,0.61111,0.32448,0.93593,0.17935,0.12428,sky
0.48617,0.075,0,0,0.03422,0.00072,0.0236,0.00065,0.89543,0.86953,0.94698,0.86438,0.38672,0.58865,0.31119,0.94698,0.16562,0.13082,sky
0.03162,0.5,0,0,0,0,0,0,0,0,0,0,0.87305,0.12766,0.57875,0,0,0.51517,foliage
0.08696,0.67083,0,0,0.04563,0.0009,0.20497,0.00422,0.29512,0.27715,0.33947,0.265,0.64453,0.41135,0.34535,0.33947,0.26545,0.15529,path
0.47036,0.47083,0,0,0.30799,0.11352,0.24969,0.1331,0.3749,0.35737,0.4271,0.33593,0.62109,0.46809,0.27704,0.4271,0.26125,0.17377,cement
0.8498,0.58333,0,0,0.0057,0.00028,0.00248,0.00012,0.00077,0,0.00221,0,0.86719,0.13475,0.57305,0.00221,0.22222,0.16073,window
0.41502,0.75833,0,0,0.03612,0.00096,0.01988,0.00045,0.1007,0.08509,0.08321,0.13406,0.72656,0.06738,0.81784,0.12666,0.38886,0.88917,grass
0.6087,0.51667,0,0,0.08175,0.00329,0.01863,0.00009,0.48748,0.46434,0.55596,0.43648,0.54297,0.57329,0.18406,0.55596,0.2583,0.17249,cement
0.73913,0.12917,0,0,0.02662,0.00055,0.03727,0.00091,0.75936,0.69773,0.83652,0.73577,0.17383,0.67967,0.37192,0.83652,0.24193,0.10726,sky
0.62451,0.52917,0,0,0.0057,0.00017,0.00745,0.0001,0.01859,0.0081,0.03903,0.00701,0.79102,0.2305,0.49336,0.03903,0.82685,0.16354,window
0.57708,0.31667,0,0,0.23384,0.00667,0.03478,0.00122,0.30209,0.27634,0.36377,0.26111,0.58594,0.49645,0.26566,0.36377,0.31971,0.16818,cement
0.89723,0.33333,0,0,0.02471,0.0002,0.02484,0.00028,0.01833,0.00324,0.04124,0.00857,0.75781,0.24232,0.50664,0.04124,0.93982,0.1385,foliage
0.7747,0.46667,0,0,0.03232,0.00096,0.06708,0.00112,0.31242,0.29984,0.35641,0.27747,0.67773,0.41371,0.3093,0.35641,0.26328,0.18037,cement
0.6087,0.0375,0,0,0.02091,0.00033,0.01366,0.00024,0.77873,0.71799,0.85862,0.75136,0.17383,0.6974,0.34345,0.85862,0.24011,0.11152,sky
0.37945,0.21667,0,0,0.02471,0.00045,0.00745,0.00015,0.75936,0.70178,0.83579,0.73265,0.20313,0.67612,0.34915,0.83579,0.23689,0.11199,sky
0.33597,0.775,0.33333,0.5,0.05513,0.00146,0.02857,0.0008,0.44074,0.41005,0.51546,0.39049,0.50391,0.5922,0.19165,0.51546,0.28533,0.1652,path
0.71542,0.51667,0,0,0.14449,0.00114,0.02484,0.00074,0.22799,0.20827,0.27172,0.20031,0.6543,0.39244,0.36622,0.27172,0.30882,0.16093,cement
0.52174,0.37917,0,0.5,0.75475,0.37772,0.66832,0.35203,0.307,0.2731,0.34904,0.29462,0.52539,0.40307,0.47438,0.34904,0.39789,0.10617,foliage
0.28854,0.22083,0,0,0.06274,0.00122,0.04472,0.0008,0.39453,0.36224,0.47054,0.3445,0.50781,0.58747,0.19545,0.47054,0.313,0.16534,cement
0.54941,0.70833,0.33333,0,0.02852,0.00048,0.02857,0.00123,0.13452,0.11264,0.12224,0.16835,0.66992,0.10047,0.81973,0.15906,0.35767,0.93121,grass
0.917,0.72083,0,0,0.01711,0.00008,0.01739,0.00057,0.08262,0.07131,0.06554,0.11146,0.76367,0.06501,0.78558,0.1053,0.40556,0.8754,grass
0.16206,0.50833,0,0,0.03992,0.00192,0.06087,0.00228,0.01885,0.00891,0.03314,0.01325,0.79492,0.20095,0.537,0.03314,0.86061,0.14144,window
0.86166,0.50417,0,0,0.04943,0.00066,0.02484,0.00054,0.24555,0.21556,0.30265,0.21356,0.57422,0.46099,0.33397,0.30265,0.35475,0.15184,cement
0.48617,0.79167,0,0,0.06654,0.00198,0.04596,0.00094,0.12471,0.10211,0.09867,0.17381,0.66797,0.03191,0.93169,0.16421,0.43972,0.88358,grass
0.36364,0.74583,0,0,0.18821,0.00184,0.05839,0.00233,0.37361,0.34522,0.4433,0.32658,0.54297,0.55201,0.21822,0.4433,0.3036,0.16781,path
0.43874,0.275,0,0,0.03232,0.00058,0.02609,0.00058,0.75033,0.68477,0.82989,0.72798,0.14844,0.68913,0.3814,0.82989,0.25014,0.10484,sky
0.05138,0.52917,0,0,0.01711,0.00012,0.01118,0.00006,0.0346,0.04943,0.03608,0.01871,0.96875,0.14303,0.4611,0.04492,0.60384,0.39283,brickface
0.4664,0.75417,0.33333,0,0.08555,0.0021,0.13789,0.00168,0.41518,0.38331,0.49558,0.36009,0.50391,0.61348,0.15749,0.49558,0.3128,0.17025,path
0.20553,0.175,0,0,0.03422,0.00045,0.02484,0.00031,0.7888,0.76094,0.86303,0.73577,0.4082,0.67258,0.1556,0.86303,0.20048,0.15691,sky
0.93281,0.75417,0.33333,0,0.02852,0.00055,0.09814,0.00254,0.32326,0.29984,0.38218,0.28293,0.5957,0.48818,0.26945,0.38218,0.30268,0.16871,path
0.26877,0.53333,0,0,0.09696,0.00179,0.0472,0.0012,0.126,0.11669,0.14948,0.1099,0.76367,0.27069,0.45541,0.15832,0.38661,0.227,foliage
0.95257,0.29167,0,0,0.76616,0.19102,0.33913,0.07998,0.29228,0.24149,0.36819,0.26033,0.4082,0.56265,0.33207,0.36819,0.42018,0.13026,foliage
0.26087,0.44583,0,0,0.03802,0.00039,0.05093,0.00309,0.14717,0.14749,0.18115,0.11068,0.82617,0.32624,0.3055,0.18115,0.41688,0.24089,brickface
0.2332,0.47917,0,0,0.02852,0.00062,0.01242,0.00012,0.1402,0.11993,0.18115,0.11613,0.67969,0.35816,0.39658,0.18115,0.40594,0.15909,cement
0.75099,0.45,0,0,0.03802,0.0013,0.02112,0.00056,0.27782,0.26418,0.31959,0.2463,0.68164,0.3948,0.33586,0.31959,0.27172,0.17569,cement
0.45455,0.72083,0,0,0.07605,0.00214,0.23727,0.03252,0.22102,0.20989,0.25184,0.19875,0.71875,0.32861,0.40607,0.25405,0.25072,0.14024,path
0.92885,0.44167,0,0,0.02662,0.00041,0.02857,0.00054,0.31991,0.28849,0.38733,0.27825,0.53906,0.52837,0.25996,0.38733,0.33048,0.15987,cement
0.06719,0.825,0,0.5,0.08935,0.00072,0.10186,0.00193,0.34005,0.31361,0.4028,0.29852,0.56836,0.51064,0.25996,0.4028,0.30298,0.16537,path
0.90119,0.47083,0,0,0.03042,0.00007,0.01988,0.00025,0.04105,0.05186,0.04713,0.02416,0.9375,0.16667,0.45351,0.05007,0.54586,0.33956,brickface
0.13043,0.5,0,0,0.01141,0.00018,0.01615,0.0004,0.00568,0.00243,0.01252,0.00156,0.84766,0.16194,0.54839,0.01252,0.92593,0.1672,window
0.34783,0.13333,0,0,0.03612,0.00033,0.01988,0.00025,0.74697,0.68639,0.84978,0.69524,0.18555,0.80024,0.16698,0.84978,0.26602,0.13475,sky
0.00395,0.32083,0,0,0.12357,0.00728,0.0559,0.00422,0.05422,0.02593,0.08836,0.04521,0.65039,0.30496,0.51044,0.08836,0.7547,0.10995,foliage
0.30435,0.72917,0,0,0.09696,0.00214,0.0795,0.00303,0.24606,0.22771,0.29087,0.2159,0.6582,0.40189,0.34725,0.29087,0.30229,0.16653,path
0.52569,0.075,0,0,0.02662,0.00041,0.00994,0.00029,0.78131,0.7188,0.86525,0.75136,0.16016,0.71749,0.32448,0.86525,0.24509,0.11355,sky
0.9249,0.45417,0,0,0.01521,0.00034,0.01118,0.00022,0.01007,0,0.02651,0.00234,0.79688,0.20922,0.52182,0.02651,1,0.15024,foliage
0.66798,0.59583,0,0,0.0038,0.00017,0.00124,0.0001,0.00052,0,0.00147,0,0.86914,0.13239,0.57495,0.00147,0.22222,0.16073,window
0.67589,0.5375,0,0,0.10266,0.00043,0.01491,0.0003,0.02246,0.01945,0.03314,0.01403,0.84375,0.1844,0.51613,0.03314,0.65609,0.20156,window
0.90119,0.47083,0,0,0.03042,0.00007,0.01988,0.00025,0.04105,0.05186,0.04713,0.02416,0.9375,0.16667,0.45351,0.05007,0.54586,0.33956,brickface
0.02767,0.34167,0,0,0.02852,0.00046,0.0236,0.00067,0.13865,0.11021,0.19146,0.1099,0.62109,0.41489,0.36243,0.19146,0.48025,0.15366,window
0.57708,0.475,0,0,0.21863,0.00396,0.02981,0.00055,0.30132,0.27147,0.36451,0.26266,0.55664,0.50355,0.28273,0.36451,0.32464,0.16038,cement
0.41897,0.89583,0,0,0.05323,0.00312,0.0795,0.00185,0.05474,0.04214,0.04345,0.07872,0.76367,0.08629,0.75142,0.07437,0.52688,0.89753,grass
0.64032,0.50833,0,0,0.0038,0.00017,0.00497,0.0002,0.01084,0.00729,0.02356,0.00078,0.84375,0.19149,0.50474,0.02356,0.97222,0.20674,window
0.70751,0.72917,0.33333,0,0.05133,0.00181,0.04348,0.00129,0.34599,0.3282,0.40648,0.29852,0.62891,0.50118,0.21632,0.40648,0.30616,0.1838,path
0.62846,0.82917,0,0,0.05513,0.00114,0.02733,0.00073,0.12187,0.10049,0.10604,0.159,0.67773,0.08038,0.8444,0.15022,0.40394,0.91903,grass
0.82609,0.42917,0,0,0.04373,0.00132,0.01366,0.00005,0.11283,0.08347,0.16568,0.08496,0.62305,0.40898,0.37002,0.16568,0.54621,0.15273,window
0.26877,0.025,0,0,0.02091,0.00011,0.01491,0.00022,0.90834,0.88088,0.95361,0.88542,0.37109,0.56147,0.37002,0.95361,0.1606,0.11925,sky
0.41107,0.53333,0,0,0.00951,0.00011,0.01863,0.00038,0.0426,0.05511,0.04786,0.02494,0.94922,0.16312,0.44782,0.05007,0.53263,0.3517,brickface
0.54941,0.98333,0,0,0.08555,0.00322,0.05963,0.00256,0.05655,0.04376,0.03903,0.08729,0.76172,0.05674,0.80076,0.08247,0.56347,0.87358,grass
0.32411,0.07083,0,0,0.01331,0.00014,0.01988,0.00033,0.78751,0.72528,0.86892,0.75993,0.16016,0.70686,0.34156,0.86892,0.24151,0.11107,sky
0.13834,0.96667,0.33333,0,0.06464,0.00187,0.04472,0.00051,0.09295,0.07212,0.08026,0.12627,0.69141,0.08865,0.81784,0.11929,0.45223,0.91596,grass
0.73913,0.1,0,0,0.04183,0.00106,0.02484,0.00041,0.86832,0.83468,0.92857,0.83554,0.33984,0.62411,0.29981,0.92857,0.18311,0.12883,sky
0.75494,0.16667,0,0,0.02471,0.00039,0.02112,0.00056,0.75807,0.69449,0.84168,0.72954,0.16016,0.7104,0.33586,0.84168,0.25014,0.11182,sky
0.35178,0.375,0.33333,0,0.03042,0.00039,0.03851,0.00136,0.13994,0.1483,0.16568,0.10444,0.88672,0.28487,0.31309,0.16568,0.40404,0.25792,brickface
0.22134,0.34167,0,0,0.01331,0.00039,0.00497,0.00012,0.12497,0.09643,0.17968,0.09431,0.625,0.4208,0.34915,0.17968,0.51191,0.15801,window
0.3083,0.59583,0,0,0.03802,0.0016,0.00373,0.00006,0.00516,0.00324,0.01031,0.00156,0.85742,0.15366,0.55218,0.01031,0.28889,0.19031,window
0.37549,0.34583,0,0,0.02471,0.00029,0.00994,0.00031,0.14098,0.11669,0.19072,0.11146,0.65039,0.40071,0.35674,0.19072,0.45155,0.16234,window
0.7747,0.9375,0,0,0.08365,0.00689,0.07453,0.00548,0.11206,0.09562,0.11046,0.12938,0.7168,0.14657,0.70019,0.12298,0.29273,0.98729,grass
0.85771,0.69583,0.33333,0,0.02852,0.00055,0.02484,0.00039,0.4157,0.3825,0.49853,0.35931,0.49414,0.6253,0.14801,0.49853,0.319,0.16984,path
0.05138,0.4125,0,0,0.05894,0.0054,0.05963,0.00074,0.12497,0.13776,0.14212,0.09431,0.92383,0.23995,0.34915,0.14212,0.36885,0.28754,brickface
0.5415,0.50833,0,0,0.02281,0.00045,0.02609,0.00015,0.04493,0.05673,0.05228,0.02572,0.94336,0.17376,0.43643,0.05449,0.5582,0.33279,brickface
0.49802,0.29167,0,0,0.8327,0.44587,0.49441,0.18978,0.29667,0.25446,0.34315,0.28761,0.46875,0.42199,0.49905,0.34315,0.36695,0.09607,foliage
0.85375,0.55833,0,0,0.01901,0.00016,0.01615,0.00005,0.03692,0.04619,0.04345,0.02104,0.92773,0.16785,0.4611,0.04639,0.56415,0.33427,brickface
0.42688,0.5625,0,0,0.0019,0.00014,0.00124,0.0001,0.00026,0,0.00074,0,0.87109,0.13002,0.57685,0.00074,0.11111,0.16073,foliage
0.89328,0.76667,0.33333,0,0.08555,0.00226,0.07826,0.00208,0.33282,0.31199,0.38807,0.29384,0.61133,0.47281,0.27894,0.38807,0.2845,0.17011,path
0.88933,0.24167,0,0.5,0.65399,1,0.45714,0.74985,0.16602,0.14019,0.1944,0.16056,0.63086,0.30378,0.53131,0.1944,0.50899,0.09396,foliage
0.88538,0.04583,0,0,0.02852,0.00026,0.01615,0.00008,0.96179,0.97002,0.97423,0.9392,0.61133,0.41608,0.37002,0.97423,0.09518,0.14992,sky
0.40316,0.225,0,0,0.04373,0.00109,0.02733,0.00066,0.41931,0.39222,0.48969,0.37023,0.53711,0.56619,0.20114,0.48969,0.28705,0.16962,cement
0.67984,0.74583,0.33333,0,0.07985,0.00259,0.03478,0.00087,0.35167,0.32739,0.41311,0.30943,0.58008,0.50709,0.25427,0.41311,0.29213,0.16847,path
0.11067,0.37083,0,0,0.07605,0.00137,0.05963,0.00263,0.14382,0.15235,0.16937,0.10834,0.88672,0.28487,0.31309,0.16937,0.39433,0.25799,brickface
0.03162,0.49583,0,0,0.0019,0.00002,0.05839,0.0045,0.01214,0.00729,0.02135,0.00701,0.83398,0.17494,0.5408,0.02135,0.55093,0.16073,window
0.17391,0.7375,0,0,0.08365,0.00276,0.06957,0.00544,0.23238,0.21637,0.27393,0.20343,0.67969,0.38298,0.35674,0.27393,0.29987,0.16982,path
0.39921,0.6125,0.66667,0,0.07795,0.00214,0.04099,0.00076,0.27421,0.25932,0.31443,0.24552,0.67383,0.38652,0.35674,0.31443,0.26415,0.16839,cement
0.74308,0.54167,0,0,0,0,0,0,0,0,0,0,0.87305,0.12766,0.57875,0,0,0.51517,window
0.12648,0.37083,0,0,0.02471,0.00054,0.01491,0.00026,0.00852,0.00081,0.01841,0.00546,0.81445,0.17731,0.55598,0.01841,0.97778,0.11966,foliage
0.94071,0.67917,0,0,0.06844,0.00146,0.03106,0.00062,0.40331,0.36791,0.48527,0.34996,0.48242,0.6182,0.17078,0.48527,0.32026,0.16502,path
0.5415,0.4375,0,0,0.02091,0.00015,0.00994,0.00015,0.04518,0.05511,0.05449,0.02572,0.92969,0.18322,0.43454,0.05523,0.55917,0.3136,brickface
0.4585,0.8875,0,0,0.10456,0.00258,0.06832,0.00218,0.14123,0.11264,0.11782,0.1933,0.61914,0.04846,0.95256,0.18262,0.44152,0.9051,grass
0.98419,0.67083,0,0,0.03232,0.00051,0.02981,0.00051,0.11206,0.08995,0.09941,0.14653,0.67578,0.09338,0.82543,0.13844,0.40984,0.92432,grass
0.80632,0.74583,0,0,0.04373,0.00101,0.03602,0.00081,0.34495,0.32658,0.40206,0.30164,0.625,0.48463,0.24668,0.40206,0.29079,0.17881,path
0.96443,0.6875,0,0,0.03422,0.00052,0.02236,0.0004,0.12884,0.11021,0.11267,0.16368,0.69531,0.08038,0.82732,0.15464,0.35207,0.90985,grass
0.45059,0.52917,0,0,0.01141,0.00009,0.00745,0.00013,0.00542,0,0.01546,0,0.83203,0.17731,0.5389,0.01546,1,0.16073,foliage
0.22925,0.36667,0,0,0.02662,0.00084,0.02236,0.00026,0.0142,0.00081,0.03682,0.00312,0.77148,0.23995,0.49715,0.03682,0.98611,0.15137,foliage
0.72727,0.4125,0,0,0.63118,0.37823,0.02857,0.00043,0.35322,0.3363,0.40059,0.31878,0.63281,0.43972,0.31119,0.40059,0.24925,0.1712,cement
0.65217,0.87917,0,0,0.05323,0.00084,0.02609,0.00045,0.07307,0.06321,0.04418,0.11302,0.77734,0.00591,0.86717,0.10677,0.58766,0.83171,grass
0.22134,0.90833,0,0,0.09316,0.00208,0.07702,0.00102,0.10199,0.08752,0.08984,0.1286,0.73438,0.09338,0.7685,0.1215,0.34769,0.91293,grass
0.81818,0.09583,0,0,0.05894,0.00175,0.00994,0.00036,0.1007,0.07861,0.13918,0.08106,0.67969,0.33688,0.43074,0.13918,0.47996,0.14923,window
0.88933,0.5,0,0,0,0,0,0,0,0,0,0,0.87305,0.12766,0.57875,0,0,0.51517,window
0.14625,0.79583,0,0,0.07414,0.00108,0.18634,0.00181,0.39969,0.36629,0.47423,0.3523,0.49805,0.58156,0.21442,0.47423,0.30251,0.16084,path
0.99209,0.525,0,0,0.03042,0.00055,0.01366,0.00051,0.00516,0.00243,0.01178,0.00078,0.85156,0.16076,0.54649,0.01178,0.75,0.17542,window
0.88538,0.33333,0,0,0.02281,0.00036,0.01491,0.00022,0.02556,0.0081,0.05302,0.01325,0.73828,0.26596,0.48767,0.05302,0.86781,0.13986,foliage
0.79051,0.50833,0,0,0.02091,0.00024,0.00497,0.00005,0.00516,0.00243,0.01178,0.00078,0.85156,0.16076,0.54649,0.01178,0.96296,0.17687,window
0.68379,0.55833,0,0,0,0,0,0,0,0,0,0,0.87305,0.12766,0.57875,0,0,0.51517,window
0.67984,0.23333,0,0,0.03802,0.00125,0.00497,0.00025,0.00516,0.00567,0.00736,0.00234,0.875,0.13948,0.55787,0.00736,0.23148,0.25918,window
0.32016,0.40833,0.33333,0,0.02471,0.00024,0.02981,0.00058,0.12394,0.14019,0.13918,0.09197,0.94922,0.2305,0.33966,0.13918,0.37602,0.29913,brickface
0.22134,0.325,0,0,0.05894,0.00132,0.13789,0.00339,0.11851,0.09481,0.16274,0.09431,0.66211,0.36879,0.39658,0.16274,0.47749,0.15475,window
0.73913,0.12917,0,0,0.02662,0.00055,0.03727,0.00091,0.75936,0.69773,0.83652,0.73577,0.17383,0.67967,0.37192,0.83652,0.24193,0.10726,sky
0.35178,0.5125,0,0,0.01901,0.00034,0.0236,0.00027,0.01859,0.00729,0.0405,0.00624,0.78516,0.23759,0.48767,0.0405,0.8761,0.16465,window
0.57312,0.35833,0,0,0.34601,0.00464,0.01366,0.00041,0.33437,0.33549,0.36009,0.30553,0.76953,0.33097,0.35294,0.36009,0.19712,0.20366,cement
0.12648,0.44167,0,0,0.01711,0.00012,0.02236,0.00022,0.04493,0.05348,0.05449,0.0265,0.91992,0.1844,0.44213,0.05449,0.53858,0.30646,brickface
0.47826,0.33333,0,0,0.07605,0.00205,0.04845,0.00092,0.15673,0.16045,0.19072,0.11691,0.84766,0.32861,0.28084,0.19072,0.42072,0.23925,brickface
0.02372,0.8,0.33333,0.5,0.13308,0.00288,0.12174,0.00198,0.37645,0.34765,0.44845,0.32736,0.53906,0.56383,0.20304,0.44845,0.3149,0.16994,path
0.55731,0.63333,0,0,0.05133,0.00089,0.39503,0.00234,0.28195,0.25527,0.3218,0.265,0.58594,0.38652,0.44213,0.3218,0.26898,0.11024,path
0.55731,0.45,0,0,0.18061,0.00086,0.0236,0.00044,0.3181,0.2966,0.37113,0.28215,0.61133,0.45863,0.30171,0.37113,0.28077,0.16587,cement
0.24901,0.6875,0,0,0.07985,0.00093,0.02236,0.00066,0.35399,0.33549,0.41311,0.30865,0.62109,0.49645,0.2315,0.41311,0.29406,0.17994,path
0.59289,0.325,0,0,0.28707,0.00462,0.01615,0.00028,0.22102,0.19935,0.27172,0.18784,0.64258,0.42435,0.32638,0.27172,0.35127,0.16883,cement
0.1581,0.26667,0,0.5,0.52662,0.0193,0.59503,0.02288,0.38342,0.34603,0.43373,0.36555,0.47461,0.46099,0.43074,0.43373,0.2978,0.11633,foliage
0.89328,0.1375,0.33333,0,0.01901,0.00041,0.03602,0.00072,0.33333,0.3128,0.38439,0.29852,0.61328,0.45272,0.3093,0.38439,0.27199,0.16478,cement
0.13439,0.65,0,0,0.05513,0.00094,0.03354,0.00082,0.13271,0.12237,0.10383,0.17303,0.75391,0.02009,0.86717,0.16348,0.3655,0.84882,grass
0.89723,0.0375,0,0,0.03612,0.00049,0.01863,0.00054,0.87142,0.83144,0.93152,0.84489,0.29297,0.62411,0.34535,0.93152,0.18889,0.11781,sky
0.40316,0.94167,0,0,0.03422,0.00045,0.01242,0.00034,0.05577,0.04781,0.03756,0.08262,0.79688,0.05319,0.7723,0.07806,0.523,0.84457,grass
1,0.19167,0,0,0.03232,0.00078,0.03106,0.00075,0.94656,0.94408,0.97202,0.92049,0.53906,0.47518,0.34535,0.97202,0.11873,0.14499,sky
0.96443,0.27917,0.33333,0,0.06464,0.00102,0.09068,0.00408,0.21043,0.18314,0.2673,0.17615,0.60547,0.45154,0.31879,0.2673,0.39203,0.16542,cement
0.83794,0.3125,0,0,0.02852,0.00018,0.0087,0.00024,0.11955,0.09643,0.16348,0.09509,0.66602,0.36761,0.39469,0.16348,0.46348,0.15579,window
0.83399,0.29167,0,0,0.02471,0.00011,0.01863,0.00006,0.64266,0.56321,0.78497,0.56742,0.08398,0.96572,0,0.78497,0.3479,0.14499,sky
0.13043,0.4375,0,0,0.19772,0.00444,0.01118,0.0002,0.42525,0.3825,0.50663,0.37958,0.42187,0.62057,0.22581,0.50663,0.31324,0.14933,cement
0.35178,0.4625,0.33333,0,0.05703,0.00141,0.02609,0.0005,0.11283,0.07455,0.16789,0.09119,0.55859,0.41962,0.41556,0.16789,0.58474,0.13486,foliage
0.92885,0.75833,0,0,0.09125,0.0017,0.09068,0.00236,0.34237,0.31605,0.40574,0.30008,0.56836,0.51418,0.25427,0.40574,0.30314,0.16564,path
0.81818,0.32917,0,0,0.09886,0.00258,0.01615,0.00005,0.03589,0.02026,0.06627,0.01871,0.74805,0.28251,0.45161,0.06627,0.79721,0.16428,window
0.29249,0.425,0,0.5,0.10076,0.00416,0.13789,0.00449,0.19442,0.1248,0.29308,0.15666,0.30469,0.64894,0.29412,0.29308,0.62207,0.1265,foliage
0.33992,0.77083,0.33333,0,0.04563,0.00088,0.04969,0.0012,0.42938,0.40113,0.50147,0.37958,0.52539,0.57683,0.19545,0.50147,0.28753,0.16846,path
0.08696,0.3125,0,0,0.03042,0.00066,0.03851,0.00094,0.12962,0.13533,0.15611,0.09587,0.87109,0.28605,0.32638,0.15611,0.41792,0.2543,brickface
0.24901,0.2625,0,0,0.04563,0.00058,0.03106,0.00065,0.14743,0.15316,0.1782,0.10912,0.86523,0.31087,0.29222,0.1782,0.4192,0.25214,brickface
0.37945,0.47917,0,0,0.03612,0.00038,0.02236,0.00061,0.04518,0.05592,0.05302,0.0265,0.93555,0.17612,0.44023,0.05523,0.55159,0.32595,brickface
0.64822,0.35417,0,0,0.08175,0.00159,0.03851,0.00088,0.46734,0.4449,0.53166,0.42011,0.55469,0.54846,0.21252,0.53166,0.2546,0.17056,cement
0.15415,0.25833,0.33333,0,0.04753,0.00109,0.03602,0.00181,0.14382,0.14425,0.17747,0.10756,0.82813,0.32388,0.3074,0.17747,0.42697,0.23163,brickface
0.54941,0.475,0,0,0.00951,0.00006,0.01491,0.00022,0.04312,0.05348,0.05081,0.02494,0.93359,0.17494,0.44402,0.05155,0.54564,0.32532,brickface
0.80237,0.60417,0,0,0.01711,0.00028,0.04472,0.0004,0.16525,0.12642,0.16863,0.19875,0.53711,0.18322,0.81594,0.18778,0.38903,1,grass
0.70751,0.46667,0.33333,0,0.05894,0.00213,0.02484,0.00037,0.40072,0.38331,0.45434,0.36009,0.61328,0.48109,0.26376,0.45434,0.25119,0.17307,cement
0.90909,0.925,0,0,0.04943,0.00075,0.02609,0.00025,0.08779,0.06483,0.07879,0.11925,0.67773,0.1052,0.80455,0.11267,0.47822,0.93682,grass
0.51383,0.84583,0,0,0.02662,0.00066,0.02857,0.00017,0.04751,0.03647,0.03166,0.07482,0.77734,0.06265,0.77609,0.07069,0.56816,0.8635,grass
0.21344,0.55833,0,0,0.173,0.003,0.02236,0.0003,0.18668,0.17666,0.22091,0.15978,0.73828,0.33688,0.37381,0.22091,0.31534,0.18776,cement
0.85375,0.76667,0,0,0.14449,0.00331,0.05342,0.00152,0.31423,0.2893,0.36819,0.28059,0.58789,0.46217,0.31879,0.36819,0.29296,0.15664,path
0.66403,0.525,0,0,0.05133,0.00048,0.18882,0.03612,0.17661,0.13614,0.24227,0.14575,0.52148,0.48582,0.34535,0.24227,0.50257,0.14066,window
0.28063,0.75,0.33333,0,0.04373,0.00051,0.06957,0.00332,0.10586,0.08833,0.09867,0.13016,0.71094,0.1182,0.75142,0.12298,0.35037,0.94591,grass
0.28063,0.41667,0,0,0.01711,0.0003,0.02112,0.00101,0.00904,0,0.02356,0.00234,0.80469,0.19976,0.52941,0.02356,1,0.1531,foliage
0.46245,0.30833,0,0,0.11217,0.00446,0.05093,0.00492,0.05706,0.02593,0.09867,0.04287,0.62891,0.34161,0.47249,0.09867,0.77412,0.12101,foliage
0.56522,0.53333,0,0,0.18821,0.00398,0.03106,0.00043,0.45081,0.4222,0.52209,0.40218,0.51563,0.57801,0.20304,0.52209,0.27569,0.16563,cement
0.94466,0.02083,0,0,0.01521,0.00016,0.03727,0.00083,0.7147,0.63857,0.82842,0.6664,0.08398,0.84515,0.19355,0.82842,0.2996,0.12552,sky
0.92095,0.7625,0,1,0.04943,0.00197,0.08571,0.00223,0.33901,0.31361,0.39985,0.29852,0.57617,0.50118,0.26755,0.39985,0.29837,0.16454,path
0.09486,0.6,0,0,0.19582,0.10058,0.40248,0.10942,0.09992,0.09481,0.12371,0.0795,0.80273,0.26596,0.42505,0.14212,0.6463,0.21099,window
0.03953,0.1625,0.33333,0,0.06084,0.00101,0.02484,0.00066,0.76168,0.68477,0.86377,0.72642,0.0625,0.80024,0.28653,0.86377,0.2797,0.11375,sky
0.71937,0.60833,0,0,0.02281,0.00043,0.0472,0.00045,0.1371,0.11993,0.12371,0.16758,0.70313,0.09574,0.79507,0.15832,0.31419,0.9222,grass
