K	Fitness	Objective	Algorithm	Base	Cluster	AlgorithmParameters	Time(s)
10	0.111793	CorrectRand	CoralReefOptimization	Dermatology	[0, 1, 2, 3, 1, 4, 3, 5, 5, 6, 6, 6, 1, 1, 6, 1, 1, 1, 1, 1, 1, 5, 5, 1, 5, 1, 1, 6, 1, 7, 3, 0, 1, 1, 1, 1, 1, 0, 8, 8, 1, 8, 7, 1, 1, 9, 1, 1, 1, 4, 1, 1, 1, 1, 9, 6, 0, 1, 0, 4, 1, 0, 0, 0, 4, 0, 0, 0, 0, 6, 9, 0, 8, 0, 5, 0, 3, 0, 0, 4, 0, 2, 2, 0, 8, 2, 0, 5, 0, 0, 7, 0, 0, 9, 0, 4, 8, 9, 0, 3, 8, 0, 0, 0, 0, 1, 0, 6, 0, 0, 7, 0, 3, 7, 0, 0, 0, 0, 0, 0, 0, 9, 0, 9, 0, 8, 0, 0, 5, 4, 0, 2, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 9, 7, 0, 2, 8, 7, 5, 8, 6, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 7, 0, 0, 0, 3, 0, 9, 4, 0, 0, 0, 9, 0, 0, 6, 6, 0, 0, 1, 0, 1, 0, 0, 0, 0, 8, 4, 0, 0, 9, 2, 9, 6, 0, 5, 6, 7, 0, 0, 0, 2, 0, 2, 8, 2, 0, 3, 7, 6, 6, 6, 9, 0, 0, 0, 0, 8, 8, 1, 0, 0, 0, 0, 7, 3, 5, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 9, 0, 5, 2, 1, 1, 1, 0, 3, 1, 1, 1, 8, 5, 9, 2, 2, 1, 1, 0, 1, 1, 5, 1, 1, 1, 1, 1, 6, 1, 1, 7, 1, 1, 1, 1, 1, 2, 8, 6, 8, 1, 9, 1, 5, 3, 1, 1, 1, 1, 1, 4, 0, 6, 1, 1, 2, 1, 1, 3, 1, 1, 8, 1, 1, 1, 1, 9, 1, 8, 1, 7, 1, 3, 2, 3, 9, 1, 6, 1, 9, 1, 1, 5, 1, 1, 1, 1, 1, 4, 1, 7, 1, 8, 1, 1, 1, 1, 1, 6, 0, 1, 5, 6, 8, 8, 0, 9, 1, 1, 4, 1, 1, 1, 1, 1, 1, 9]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.25000
10	0.111165	CorrectRand	CoralReefOptimization	Dermatology	[0, 1, 1, 2, 3, 1, 4, 0, 1, 5, 1, 2, 1, 0, 6, 0, 1, 1, 1, 1, 1, 1, 7, 1, 1, 6, 1, 1, 7, 0, 1, 1, 3, 1, 1, 1, 1, 1, 1, 6, 8, 3, 1, 1, 7, 8, 4, 8, 4, 1, 1, 1, 9, 4, 1, 1, 1, 1, 3, 1, 6, 0, 0, 2, 1, 1, 7, 1, 5, 1, 1, 1, 1, 6, 1, 1, 1, 3, 3, 3, 3, 8, 3, 6, 3, 8, 3, 3, 3, 3, 3, 3, 3, 1, 3, 5, 3, 3, 3, 4, 3, 3, 2, 3, 2, 3, 8, 3, 5, 3, 3, 1, 3, 0, 3, 2, 3, 1, 1, 6, 3, 7, 3, 3, 3, 3, 3, 5, 3, 3, 6, 3, 4, 8, 3, 8, 6, 3, 3, 3, 1, 8, 4, 3, 7, 3, 4, 3, 3, 3, 1, 8, 0, 3, 3, 4, 9, 0, 6, 8, 3, 8, 3, 3, 6, 3, 2, 3, 3, 3, 5, 3, 3, 3, 3, 3, 9, 1, 3, 2, 9, 3, 5, 3, 3, 2, 3, 3, 3, 3, 0, 3, 4, 5, 6, 0, 0, 3, 8, 3, 3, 3, 3, 1, 3, 6, 0, 3, 4, 3, 3, 3, 3, 9, 1, 6, 1, 1, 0, 1, 1, 1, 6, 1, 3, 1, 4, 1, 7, 6, 1, 8, 1, 5, 1, 1, 4, 1, 1, 3, 1, 7, 6, 1, 7, 3, 1, 3, 2, 3, 7, 5, 7, 3, 9, 8, 3, 3, 2, 3, 3, 9, 7, 3, 3, 3, 6, 0, 9, 7, 1, 1, 1, 1, 0, 8, 8, 9, 1, 1, 1, 1, 0, 1, 9, 1, 0, 1, 4, 3, 1, 1, 6, 6, 5, 1, 7, 5, 8, 1, 3, 2, 6, 1, 1, 1, 4, 8, 6, 1, 2, 4, 1, 4, 7, 1, 1, 1, 1, 8, 8, 1, 9, 9, 5, 1, 8, 1, 1, 1, 7, 1, 1, 1, 1, 2, 1, 1, 2, 1, 0, 1, 1, 8, 3, 7, 1, 1, 1, 1, 1, 9, 1, 1, 1, 1, 2, 8, 1, 8, 1, 1, 1, 1, 1, 8]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.20300
10	0.109459	CorrectRand	GeneticAlgorithm	Dermatology	[0, 1, 0, 0, 2, 3, 4, 5, 6, 0, 7, 5, 8, 9, 8, 6, 8, 8, 7, 3, 0, 0, 0, 0, 0, 5, 0, 3, 4, 0, 3, 9, 0, 5, 0, 8, 0, 0, 2, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 2, 0, 0, 9, 1, 0, 0, 0, 1, 2, 0, 9, 0, 0, 2, 3, 3, 0, 5, 0, 9, 8, 0, 5, 0, 8, 3, 8, 8, 0, 0, 6, 0, 1, 4, 0, 0, 0, 8, 0, 1, 0, 8, 3, 0, 4, 1, 0, 8, 0, 0, 3, 9, 7, 9, 2, 8, 0, 0, 0, 7, 9, 6, 5, 9, 7, 0, 1, 0, 4, 2, 6, 0, 0, 0, 9, 3, 4, 8, 0, 0, 1, 4, 2, 4, 3, 0, 0, 9, 1, 0, 2, 0, 8, 7, 4, 8, 8, 4, 1, 1, 4, 2, 0, 0, 0, 0, 0, 9, 0, 4, 0, 7, 0, 0, 0, 4, 2, 7, 8, 0, 2, 0, 3, 4, 8, 0, 6, 1, 8, 4, 0, 8, 7, 4, 0, 0, 6, 9, 5, 0, 7, 3, 0, 0, 3, 9, 0, 1, 1, 5, 0, 5, 7, 6, 0, 0, 0, 9, 8, 5, 2, 0, 9, 9, 0, 8, 6, 2, 7, 6, 0, 9, 7, 6, 0, 0, 7, 0, 0, 6, 0, 9, 4, 0, 7, 0, 5, 0, 6, 0, 0, 0, 8, 3, 5, 0, 0, 0, 4, 3, 8, 9, 2, 0, 8, 2, 0, 4, 0, 6, 4, 5, 0, 9, 0, 6, 2, 0, 1, 0, 8, 7, 0, 6, 9, 1, 0, 4, 6, 5, 1, 1, 0, 4, 6, 8, 2, 3, 0, 6, 3, 0, 7, 3, 5, 8, 9, 0, 5, 0, 0, 7, 6, 8, 9, 2, 0, 1, 7, 0, 3, 0, 5, 0, 4, 8, 0, 0, 0, 1, 0, 0, 7, 3, 0, 0, 6, 4, 8, 8, 0, 0, 8, 2, 0, 5, 0, 6, 5, 0, 0, 8, 6, 0, 0, 0, 3, 9, 7, 0, 0, 0, 9, 3, 8, 2, 9, 8, 0, 1, 1, 0, 9]	AG Crossover(0.900000) Mutation(0.100000)	   0.17200
10	0.092074	CorrectRand	ParticleSwarmOptimization	Dermatology	[0, 1, 0, 0, 2, 3, 4, 1, 3, 3, 0, 4, 5, 4, 1, 0, 0, 5, 0, 0, 3, 0, 4, 3, 1, 3, 3, 0, 2, 3, 6, 7, 4, 4, 1, 3, 0, 4, 1, 2, 0, 4, 3, 1, 1, 2, 4, 7, 1, 3, 8, 8, 0, 1, 0, 5, 3, 8, 0, 4, 3, 5, 3, 7, 4, 2, 1, 6, 0, 2, 1, 4, 4, 9, 3, 9, 1, 1, 3, 4, 4, 0, 3, 1, 0, 9, 0, 1, 4, 1, 3, 0, 0, 0, 5, 9, 4, 9, 9, 3, 9, 3, 3, 1, 3, 9, 4, 3, 3, 1, 8, 4, 4, 1, 0, 0, 3, 0, 3, 7, 5, 2, 3, 4, 7, 3, 4, 1, 5, 3, 7, 0, 4, 3, 4, 0, 0, 4, 2, 2, 1, 1, 5, 3, 3, 4, 0, 0, 0, 0, 3, 0, 0, 9, 3, 4, 0, 1, 1, 2, 3, 6, 1, 1, 1, 6, 0, 4, 2, 3, 9, 4, 2, 4, 4, 5, 0, 2, 2, 3, 7, 7, 3, 9, 0, 3, 0, 4, 4, 2, 3, 3, 6, 4, 3, 2, 3, 4, 3, 5, 2, 3, 5, 1, 3, 6, 2, 6, 4, 8, 1, 1, 0, 3, 4, 3, 0, 0, 0, 5, 1, 1, 0, 7, 4, 1, 3, 4, 0, 1, 2, 0, 0, 2, 5, 0, 9, 4, 3, 3, 0, 3, 0, 6, 8, 8, 0, 1, 3, 3, 8, 1, 4, 5, 3, 3, 9, 0, 3, 9, 1, 3, 1, 3, 0, 1, 2, 3, 3, 3, 2, 1, 3, 4, 3, 2, 8, 3, 7, 4, 1, 3, 0, 4, 4, 3, 0, 1, 3, 0, 4, 3, 1, 1, 1, 8, 5, 1, 2, 4, 0, 0, 9, 3, 8, 9, 0, 4, 3, 1, 3, 7, 9, 1, 2, 5, 3, 3, 3, 1, 3, 4, 4, 0, 0, 1, 1, 0, 3, 3, 1, 0, 3, 3, 8, 6, 2, 0, 3, 9, 4, 3, 3, 4, 1, 4, 4, 4, 3, 3, 5, 2, 3, 3, 6, 9, 5, 5, 3, 0, 3, 0, 0, 1, 2, 4]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	  12.81400
2	69.659616	DaviesBouldin	AntColonyOptimization	Dermatology	[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   0.18800
2	0.167549	DaviesBouldin	BeeColonyOptimization	Dermatology	[0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	BCO TurnsMaxNotImproved(5)	   3.76600
2	0.167632	DaviesBouldin	CoralReefOptimization	Dermatology	[0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   0.20300
2	0.167693	DaviesBouldin	CoralReefOptimization	Dermatology	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.25000
2	0.167632	DaviesBouldin	CoralReefOptimization	Dermatology	[0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.28100
2	0.169906	DaviesBouldin	GeneticAlgorithm	Dermatology	[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0]	AG Crossover(0.900000) Mutation(0.100000)	   0.18800
2	0.168324	DaviesBouldin	ParticleSwarmOptimization	Dermatology	[0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	   4.84400
