@relation Ionosphere.arff

@attribute att01 numeric
@attribute att11 numeric
@attribute att21 numeric
@attribute att31 numeric
@attribute att41 numeric
@attribute att51 numeric
@attribute att61 numeric
@attribute att71 numeric
@attribute att81 numeric
@attribute att91 numeric
@attribute att101 numeric
@attribute att111 numeric
@attribute att121 numeric
@attribute att131 numeric
@attribute att141 numeric
@attribute att151 numeric
@attribute att161 numeric
@attribute att171 numeric
@attribute att181 numeric
@attribute att191 numeric
@attribute att201 numeric
@attribute att211 numeric
@attribute att221 numeric
@attribute att231 numeric
@attribute att241 numeric
@attribute att251 numeric
@attribute att261 numeric
@attribute att271 numeric
@attribute att281 numeric
@attribute att291 numeric
@attribute att301 numeric
@attribute att311 numeric
@attribute att321 numeric
@attribute class {b,g}

@data
1,1,0,1,1,1,1,1,0.25,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,0,1,1,1,0.8125,1,0.125,0.125,1,1,1,b
1,1,0.61529,1,0.10746,1,0.448,1,0.57707,1,0.6391,0.9906,0.46569,1,0.53305,0.97901,0.40523,0.91792,0.42184,0.987,0.51864,0.99812,0.54621,1,0.49374,0.98119,0.47702,0.95582,0.51943,1,0.43139,0.98262,0.44142,g
1,0.68438,0,0,0,0.4617,1,1,0.97521,0.87299,0.30645,0,0.10344,0.45162,1,0.74342,0.73251,0.65878,0.3627,0.42829,0.39906,0.44012,0.53448,0.51511,0.5332,0.51722,0.49407,0.49799,0.49164,0.4962,0.50054,0.50008,0.50163,b
1,0.89924,0.69133,0.90402,0.41518,1,0.46174,0.99076,0.46301,0.85109,0.60332,0.99873,0.51053,0.99107,0.51244,1,0.43463,0.97832,0.53859,1,0.50096,0.95153,0.65402,1,0.4273,1,0.49803,0.87819,0.53954,1,0.40625,1,0.4713,g
0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,0,0.5,0.5,1,1,1,0,1,1,1,0.5,1,1,1,0,0.5,0.5,b
1,1,0.35786,1,0.37327,0.97312,0.32453,1,0.34717,0.96368,0.25472,0.95409,0.27941,0.87861,0.20551,0.84874,0.20991,0.79812,0.21211,0.8423,0.14513,0.77232,0.06337,0.74607,0.13333,0.67752,0.11973,0.63176,0.1088,0.58302,0.13427,0.56997,0.15,g
1,0.5,0.5,0.5,0.5,0.5,0.5,0.075,0,0.5,0.5,1,0,0.5,0.5,0,0,0,0,1,0,0.2,0,1,1,0,0.4,1,0,0.5,1,0.5,0.5,b
1,1,0.54546,0.97728,0.45455,0.88637,0.5,1,0.5,0.97728,0.5,1,0.52273,0.95455,0.47728,1,0.5,1,0.5,0.93182,0.54546,0.88637,0.54546,0.95455,0.52273,0.95771,0.51449,0.97728,0.54546,0.93182,0.45455,0.93182,0.52273,g
0,0.5,0.5,0,1,1,1,0,0,0.5,0.5,0,0,0,0.34375,0,0,1,0,1,0,0.5,0.5,1,0,0,0,0.5,0.5,1,0,0.5,0.5,b
1,0.95588,0.45588,0.9853,0.58824,0.91176,0.54412,0.95588,0.4853,0.9853,0.41177,0.9853,0.57353,0.97059,0.51471,1,0.5,1,0.5,0.88236,0.55883,0.94118,0.51471,0.92647,0.51471,0.96331,0.513,0.97059,0.44118,0.9853,0.52941,0.95588,0.52941,g
1,0,1,0,0.57622,0.64177,1,0,1,0,0,1,1,0,0.38262,0.64151,0,1,1,0.34299,0,0,0,1,0,0,0.48211,1,0,0,0.33842,0.5747,1,b
1,0.73684,0.44737,0.91891,0.50878,0.91578,0.51308,0.84211,0.47369,0.84211,0.5,0.89928,0.52514,0.89158,0.52878,0.92106,0.73684,1,0.52632,0.86275,0.53816,0.85151,0.54071,0.71053,0.60526,0.8271,0.54484,0.76316,0.39474,0.80075,0.54767,0.78709,0.54859,g
1,0.4968,0.25,0.5,0.5,0.49039,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.65705,0.96475,0.32372,0.8718,0.32693,0.09615,0.5,0.5,0.19231,0.24359,0.5,0.5,0.5,0.5,0.5,0.5,b
1,1,0.72728,1,0.77273,0.90909,0.81818,1,0.45455,1,0.5,0.90909,0.27273,0.81818,0.63637,1,0.18182,1,0.36364,0.95455,0.27273,1,0.53875,1,0.45455,1,0.54434,1,0.68182,1,0.81818,0.86363,0.63637,g
0,0,0,1,0,0,1,0.5,0.5,1,0,1,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,0,0,1,1,1,0.5,0.5,1,0.75,0.5,0.5,b
1,0.72728,0.54546,0.81818,0.54546,0.63637,0.59091,0.81818,0.5,0.68182,0.45455,0.72728,0.45455,0.74306,0.49329,0.81818,0.40909,0.72728,0.5,0.68182,0.45455,0.63637,0.59091,0.68182,0.45455,0.67221,0.49116,0.63637,0.5,0.68182,0.5,0.64493,0.49084,g
1,0,0.20162,0.5,0.5,0,0.82258,0.06451,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.6492,0.61694,1,0.75807,0.5,0.5,0.5,0.5,0.5,0.5,b
1,1,0.57143,1,0.85715,1,0.85715,1,0.42857,0.92857,0.42857,1,0.51267,1,0.5,0.71429,0.42857,1,0.51809,1,0.35715,1,0.5,0.64286,0.35715,1,0.52446,1,0.52591,1,0.78571,1,0.5,g
0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,b
1,0.93516,0.73486,0.76973,0.91081,0.5519,0.97638,0.30983,0.93958,0.13031,0.79113,0.03951,0.58366,0.08792,0.37529,0.20309,0.18329,0.37994,0.08559,0.59412,0.10651,0.75778,0.21285,0.84637,0.37579,0.84549,0.55242,0.76399,0.69881,0.62987,0.78286,0.4663,0.78776,g
0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,b
1,0.96329,0.52087,0.94633,0.57883,0.93049,0.59896,0.91837,0.68263,0.9031,0.70099,0.88111,0.70276,0.83293,0.7418,0.80051,0.75876,0.76696,0.7609,0.74218,0.77106,0.71273,0.77842,0.6667,0.77637,0.63489,0.77107,0.61153,0.76724,0.57156,0.74562,0.55787,0.73286,g
0,1,1,1,0,1,0,1,1,0.5,0.5,1,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,1,0.5,0.5,1,1,0.5,0.5,0,0,0.5,0.5,b
1,0.96769,0.56823,0.96858,0.6268,0.92853,0.6939,0.8952,0.73564,0.86176,0.79971,0.8263,0.875,0.75415,0.86793,0.70815,0.91371,0.6277,0.92976,0.56856,0.92808,0.50247,0.94435,0.4632,0.8989,0.39503,0.89002,0.33416,0.85727,0.30734,0.82182,0.26291,0.77918,g
0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0.5,1,0,1,0,0,1,0,1,b
1,0.90314,0.56535,0.86531,0.62162,0.82308,0.59519,0.68462,0.72789,0.72397,0.7322,0.625,0.78654,0.62596,0.68558,0.57608,0.75939,0.45096,0.7875,0.48269,0.71443,0.45572,0.72212,0.42529,0.70003,0.4003,0.67488,0.38084,0.64771,0.36683,0.61948,0.38077,0.65577,g
0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,b
1,0.98734,0.56541,0.9706,0.60018,0.94392,0.66124,0.94505,0.66356,0.92775,0.72609,0.86149,0.76142,0.84973,0.7941,0.79274,0.83447,0.74435,0.85199,0.72123,0.8408,0.67645,0.87811,0.63416,0.88105,0.58407,0.89271,0.53749,0.9022,0.48519,0.88851,0.44856,0.87121,g
0,0.5,0.5,1,1,0.5,0.5,1,1,0.5,0.5,1,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0,0.5,0.5,0,1,0.5,0.5,b
1,0.96154,0.57726,0.932,0.64879,0.86291,0.68395,0.85294,0.78415,0.78725,0.8136,0.71635,0.87338,0.65853,0.83848,0.59564,0.88409,0.52343,0.88085,0.43968,0.88485,0.40761,0.85664,0.35355,0.82854,0.30601,0.79276,0.26601,0.75066,0.23427,0.70366,0.21885,0.67548,g
0,0.5,0.5,1,1,1,1,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0,0,0.5,0.5,0.5,0.5,1,1,0.5,0.5,1,1,0.5,0.5,0,1,0.5,0.5,b
1,0.94402,0.69069,0.82963,0.84716,0.64574,0.93946,0.46637,0.95067,0.30202,0.9022,0.17713,0.78251,0.0852,0.63453,0.1053,0.45898,0.1861,0.34529,0.26682,0.22197,0.41776,0.17831,0.54781,0.19472,0.65203,0.25804,0.71614,0.35081,0.73514,0.4527,0.71076,0.56278,g
0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,b
1,0.86762,0.30854,0.90076,0.55139,0.89413,0.57633,0.7779,0.52626,1,0.60613,0.85974,0.64477,0.84399,0.66463,0.74836,0.58644,0.82167,0.48578,0.787,0.71264,0.7656,0.72436,0.97265,0.78774,0.72087,0.741,0.56237,1,0.67535,0.74861,0.65294,0.74916,g
0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5,0.5,0.5,0.5,0.5,b
1,0.97325,0.50446,0.98644,0.4987,0.99461,0.50186,0.97901,0.50799,0.97027,0.51765,0.98607,0.5236,0.99313,0.50929,0.97138,0.53568,0.99276,0.49647,0.98885,0.5249,0.98179,0.53549,0.96637,0.54051,0.97622,0.52178,0.98737,0.50409,0.98923,0.53531,1,0.4987,g
0,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,1,0.5,0.5,1,0,0.5,0.5,0,0,0,0,b
1,0.75233,0.4155,0.85721,0.50757,0.85532,0.51129,0.84033,0.50641,0.67308,0.52797,0.84525,0.52197,0.84051,0.52529,0.83512,0.52846,0.81702,0.47669,0.82252,0.53428,0.81539,0.53691,0.92017,0.59033,0.79968,0.54152,0.69114,0.5338,0.78233,0.54523,0.77316,0.54673,g
1,0.84365,1,0.95987,0.11956,0.90887,0.52174,0.88044,0.55351,0.93395,0.86873,0.85034,0.59114,0.8796,0.56856,0.96739,0.37458,0.85368,0.59365,0.82442,0.62291,0.80101,0.88712,1,0.23077,0.94631,0.61108,0.85535,0.76923,1,0.46739,0.78261,0.61957,b
1,0.88148,0.46111,1,0.35185,1,0.0713,0.9,0.53056,0.72778,0.28611,1,0.4371,1,0.08241,0.74629,0.50926,0.91111,0.47037,0.99107,0.40031,1,0.61019,0.84815,0.3676,0.96074,0.37726,0.89444,0.51019,0.93746,0.36448,1,0.21481,g
1,0.69261,0.57782,0.70623,0.53697,0.6323,0.62063,0.61673,0.56615,0.59728,0.62646,0.62257,0.68483,0.54475,0.61479,0.48055,0.68483,0.52529,0.62452,0.62452,0.54864,0.53891,0.64981,0.48753,0.64241,0.46988,0.63128,0.42607,0.57393,0.45331,0.65564,0.40467,0.64397,b
1,0.7877,0.48413,0.87599,0.47322,0.80754,0.49405,0.76984,0.51687,0.80853,0.54961,0.79564,0.4881,0.81349,0.50595,0.85417,0.5129,0.80159,0.50794,0.73909,0.48611,0.79564,0.51885,0.75,0.51984,0.80645,0.49382,0.80853,0.43254,0.84425,0.49306,0.8125,0.48413,g
1,0.53202,0.42365,0.47784,0.52956,0.54187,0.48769,0.49261,0.5936,0.53202,0.5,0.56158,0.45074,0.52956,0.5,0.50985,0.48522,0.43596,0.39655,0.53449,0.50739,0.53449,0.51478,0.53941,0.58128,0.6404,0.47537,0.47045,0.4532,0.52217,0.5271,0.53695,0.44582,b
1,0.80929,0.55425,0.85347,0.46533,0.85179,0.50839,0.87137,0.50112,0.85515,0.57886,0.85794,0.49888,0.89877,0.533,0.91835,0.41723,0.8434,0.4547,0.81264,0.49329,0.80481,0.55873,0.85627,0.45246,0.84923,0.49164,0.81655,0.52405,0.8943,0.47428,0.82607,0.47651,g
1,0.62658,0.67975,0.5,0.5,0.3519,0,0.5,0.5,0.53798,0.46329,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5038,0.84051,0.4,0.66836,0.4481,0.67848,0.52785,0,0.5,0.5,0.53165,0,0.5,0.5,b
1,0.94052,0.49572,0.94909,0.48768,0.97053,0.49089,0.94588,0.43623,0.91104,0.44534,0.94427,0.5059,0.95391,0.43141,0.93569,0.46946,0.95391,0.48821,0.93998,0.42712,0.91426,0.43784,0.9507,0.40247,0.94123,0.42549,0.92176,0.43569,0.94212,0.40729,0.95874,0.41587,g
1,0.71354,0.25,0.5,0.5,0.5,0.5,0.73229,0.75521,0.79479,0.51042,0.5,0.5,0.5,0.5,0.58229,0.27292,0.79584,0.40834,0.5,0.5,0.5,0.5,0.99375,0.29583,0,0,0.36042,0.12188,0.5,0.5,0.5,0.5,b
1,0.94427,0.50816,0.96004,0.50653,0.96221,0.5068,0.94589,0.44889,0.95052,0.45786,0.9652,0.49484,0.96547,0.45541,0.93013,0.47472,0.94726,0.47988,0.94209,0.43937,0.94454,0.44046,0.9149,0.42931,0.93227,0.44096,0.92768,0.43475,0.91762,0.43774,0.93393,0.43883,g
1,0.5,0.5,1,0.56445,0.94222,0.49,0.5,0.5,1,0.28778,1,0.59778,1,0.47334,1,0.09222,0.5,0.5,1,0.48,1,0.40667,0.5,0.5,1,0,0.5,0.5,1,0.55889,0.95334,0.45222,b
1,0.90572,0.51857,0.92572,0.49929,0.895,0.50357,0.89786,0.47857,0.93786,0.5,0.92786,0.46643,0.93215,0.50143,0.91429,0.47286,0.905,0.44072,0.88429,0.45786,0.92143,0.475,0.885,0.46572,0.90799,0.45666,0.91286,0.44786,0.90715,0.475,0.91071,0.42429,g
1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,0.77586,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5,0.5,0.5,0.5,0.5,b
1,0.74935,0.50909,0.71559,0.45195,0.75324,0.47922,0.75065,0.54805,0.72338,0.52987,0.77922,0.44026,0.75844,0.48182,0.76364,0.47013,0.77663,0.49481,0.74286,0.48312,0.74546,0.49481,0.79611,0.5,0.76608,0.4836,0.71559,0.51689,0.77273,0.47273,0.79481,0.45715,g
0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0,0.5,0.5,0.5,0.5,0.5,0.5,b
1,1,0.75,1,0.625,0.625,1,0.58426,0.9559,0.43332,0.90227,0.32947,0.80397,0.2809,0.68928,0.28168,0.58355,0.31662,0.50339,0.36762,0.45488,0.41911,0.43518,0.46109,0.43628,0.48956,0.44879,0.50517,0.46482,0.51112,0.47929,0.51125,0.48992,g
1,0.5,0.5,0.5,0.5,1,1,0,0,0.5,0.5,1,0.44445,0.5,0.5,0.5,0.5,0,1,1,1,1,0,0.5,0.5,1,0,0.5,0.5,0.5,0.5,1,1,b
1,0.93524,0.69013,0.8205,0.84606,0.65674,0.93313,0.48034,0.9537,0.28914,0.89673,0.1472,0.7578,0.09475,0.61368,0.09432,0.43731,0.16263,0.30949,0.30833,0.1857,0.43494,0.14619,0.57776,0.1679,0.69272,0.24216,0.76287,0.35052,0.7812,0.47031,0.7573,0.58323,g
1,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0.5,0.5,1,0.68667,0.44,0.44,0.5,0.5,0,0,0.5,0.5,1,0,0.5,0.5,1,0.61334,0.5,0.5,0.5,0.5,0.5,0.5,b
1,0.9409,0.71746,0.79787,0.88827,0.59836,0.97269,0.37949,0.96272,0.18737,0.85629,0.06778,0.66826,0.03808,0.47331,0.11322,0.27646,0.26525,0.13358,0.44882,0.08892,0.63192,0.11215,0.77992,0.22045,0.86074,0.37784,0.86239,0.548,0.79069,0.69457,0.67375,0.78828,g
1,0.66417,0.5126,0.57618,0.60639,0.5746,0.87002,0.37147,0.96162,0.44844,0.5969,0.19324,0.62893,0.02974,0.47296,0.43442,0.42836,0.34843,0.27693,0.44296,0.07202,0.51334,0.38607,0.63971,0.46852,0.66869,0.44062,0.63829,0.44296,0.57539,0.56648,0.56099,0.60234,g
1,0.91714,0.69561,0.7702,0.8929,0.56163,0.94701,0.3339,0.91789,0.14957,0.79782,0.06689,0.60955,0.07779,0.37918,0.20143,0.19053,0.40323,0.06106,0.5622,0.05468,0.75555,0.13773,0.89572,0.36133,0.91504,0.54359,0.83296,0.7454,0.68771,0.85006,0.48009,0.89722,g
1,0.81167,0.48255,0.79543,0.50241,0.80205,0.4627,0.81589,0.50482,0.81228,0.4627,0.83514,0.5361,0.81468,0.45788,0.83755,0.54573,0.83574,0.5,0.79483,0.55054,0.7503,0.51565,0.82973,0.5704,0.80232,0.5101,0.75692,0.52226,0.80867,0.49519,0.80686,0.45427,g
1,0.87224,0.48805,0.85386,0.51655,0.86122,0.58456,0.89614,0.53861,0.90717,0.71967,0.81894,0.50276,0.85386,0.60846,1,0.53033,0.80515,0.52574,0.83732,0.52114,0.76011,0.375,0.86489,0.42095,0.80864,0.53562,0.65441,0.5432,0.77958,0.53729,0.80147,0.60846,g
1,0.80769,0.59462,0.89078,0.5089,0.88743,0.51324,0.82539,0.44846,0.88769,0.54,0.8698,0.5253,0.86161,0.52888,0.84308,0.45539,0.80846,0.58154,0.83116,0.53787,0.81939,0.54021,0.80077,0.46385,0.79402,0.54384,0.77539,0.62846,0.76695,0.54604,0.75305,0.54661,g
1,0.84159,0.52688,0.92402,0.50101,0.92171,0.50151,0.9215,0.54951,0.87907,0.52051,0.90946,0.50293,0.90369,0.50337,0.90311,0.43777,0.88968,0.48232,0.88183,0.50455,0.87318,0.50489,0.89816,0.47879,0.85412,0.50548,0.81118,0.55799,0.83312,0.50595,0.82204,0.50614,g
1,0.75,0.5,0.69348,0.55218,0.74565,0.53261,0.73479,0.48044,0.67826,0.43696,0.72826,0.52392,0.75218,0.51305,0.67826,0.59783,0.71087,0.57392,0.71087,0.48696,0.66087,0.44348,0.73696,0.49565,0.70894,0.53454,0.69348,0.51957,0.67609,0.57392,0.72392,0.58696,g
1,0.89915,0.54709,0.89065,0.60328,0.85814,0.64034,0.8466,0.70626,0.82959,0.75061,0.78949,0.80407,0.74605,0.79223,0.66677,0.83931,0.64794,0.81774,0.548,0.84052,0.51033,0.86118,0.45626,0.81592,0.44038,0.80348,0.40887,0.78008,0.37242,0.75851,0.36331,0.71233,g
1,1,0.54901,1,0.62551,0.99195,0.66522,0.90183,0.7651,0.87489,0.80149,0.78469,0.85971,0.77656,0.8704,0.64726,0.91097,0.60569,0.89888,0.54855,0.91081,0.49133,0.89935,0.42428,0.87798,0.38581,0.84594,0.34144,0.80474,0.29855,0.77261,0.28593,0.72267,g
1,0.94705,0.56713,0.93501,0.65772,0.89448,0.71694,0.81694,0.79988,0.77002,0.85508,0.6985,0.88081,0.62133,0.89762,0.54567,0.89799,0.4542,0.88131,0.399,0.83463,0.34869,0.81305,0.29724,0.75245,0.26892,0.70377,0.24843,0.63626,0.23589,0.59586,0.25596,0.52986,g
1,0.97316,0.58749,0.95473,0.66572,0.92548,0.7498,0.86839,0.81921,0.79608,0.86919,0.74349,0.91807,0.6523,0.95333,0.5898,0.96714,0.4965,0.96555,0.4056,0.94692,0.33489,0.91246,0.26733,0.88241,0.20719,0.83167,0.16036,0.76282,0.12339,0.71244,0.09395,0.63046,g
1,0.95884,0.59099,0.93045,0.67772,0.86437,0.72874,0.80213,0.84933,0.75188,0.87461,0.6805,0.90898,0.57832,0.91779,0.50198,0.92605,0.41805,0.88927,0.32002,0.88097,0.28457,0.82693,0.2343,0.76943,0.19836,0.70486,0.17745,0.63669,0.17145,0.56834,0.17972,0.52697,g
1,0.88314,0.60553,0.81967,0.69056,0.74205,0.7625,0.575,0.61137,0.56877,0.79783,0.46137,0.72273,0.5,0.74318,0.36255,0.71007,0.21932,0.68409,0.31705,0.59432,0.29734,0.53794,0.30759,0.48386,0.33029,0.43757,0.3623,0.40143,0.40019,0.37676,0.44053,0.36391,g
1,0.7947,0.19537,0.92715,0.77649,0.90563,0.53643,0.78312,0.58113,0.66391,0.62086,0.75166,0.56126,0.81954,0.59934,0.85927,0.71358,0.77153,0.56954,0.82616,0.63908,0.84437,0.53643,0.75936,0.63327,0.74507,0.63844,0.73108,0.64287,0.71742,0.64662,0.70411,0.64971,g
1,1,0.55693,0.8501,0.43928,0.90797,0.54839,0.85579,0.5057,0.78084,0.4611,0.84535,0.56262,0.79317,0.51993,0.76566,0.48292,0.84725,0.58444,0.86338,0.53606,0.66034,0.52941,0.76661,0.68691,0.74545,0.58976,0.5759,0.66224,0.72071,0.59449,0.78084,0.5759,g
1,0.92422,0.53397,0.90281,0.48851,0.88516,0.48351,0.83363,0.4669,0.79791,0.46167,0.8363,0.47115,0.8213,0.46781,0.696,0.52265,0.85627,0.50697,0.77985,0.45981,0.76715,0.45774,0.73519,0.38589,0.7433,0.45436,0.76307,0.45732,0.72138,0.4519,0.71111,0.45096,g
1,1,0.54007,0.98388,0.49759,0.98341,0.49639,0.9399,0.48039,1,0.5071,0.98093,0.49282,0.97974,0.49165,0.99249,0.50501,0.95576,0.45576,0.97508,0.48818,0.97318,0.48705,0.99082,0.51002,0.96886,0.48483,1,0.47079,0.96387,0.48268,0.96113,0.48164,g
1,0.73969,0.43815,0.71392,0.43815,0.85052,0.30413,0.86598,0.53608,0.63145,0.39176,0.74743,0.5799,0.72681,0.44072,0.71134,0.53093,0.75,0.3634,0.7732,0.59279,0.71134,0.54124,0.85309,0.59794,0.76698,0.43777,0.57732,0.36855,0.73712,0.52062,0.72681,0.24227,g
1,0.81755,0.47806,0.88265,0.51484,0.80716,0.68014,0.82679,0.49769,0.82102,0.54157,0.89723,0.28291,0.86258,0.77483,0.79792,0.56929,0.81755,0.6097,0.8164,0.37298,0.85475,0.5768,0.82333,0.61548,0.84387,0.58852,0.80832,0.53811,0.83158,0.59921,0.84526,0.68361,g
1,0.75056,0.48202,0.80562,0.50674,0.79438,0.50787,0.79438,0.51236,0.83371,0.49776,0.85843,0.47641,0.83259,0.5045,0.78652,0.51236,0.8236,0.46292,0.78427,0.57079,0.78764,0.48202,0.73259,0.52472,0.78294,0.50412,0.7382,0.48202,0.77304,0.55281,0.80337,0.45955,g
1,0.85761,0.49677,0.83333,0.47897,0.81554,0.47411,0.88997,0.54046,0.83657,0.54855,0.82363,0.57929,0.80097,0.49029,0.77185,0.47735,0.73463,0.44984,0.82363,0.57444,0.69579,0.60842,0.76214,0.47249,0.72553,0.5002,0.65696,0.46602,0.74596,0.4466,0.6521,0.47411,g
1,0.84074,0.55185,0.88519,0.51729,0.82593,0.54074,0.80494,0.49753,0.89506,0.55926,0.79877,0.52469,0.81235,0.54815,0.89136,0.41235,0.86914,0.44568,0.74321,0.50494,0.80494,0.54074,0.83333,0.4358,0.81887,0.48775,0.88272,0.51111,0.80618,0.4642,0.75679,0.47655,g
1,0.80339,0.48644,0.8356,0.52034,0.76441,0.47797,0.75254,0.51865,0.85254,0.46102,0.78983,0.48983,0.7661,0.53899,0.82034,0.55932,0.78475,0.48814,0.7661,0.50339,0.85763,0.48305,0.76441,0.48305,0.78631,0.50375,0.79322,0.49831,0.79492,0.48644,0.75085,0.5339,g
1,0.74758,0.54855,0.64806,0.52913,0.67476,0.5,0.78641,0.48787,0.79126,0.51214,0.66748,0.52427,0.76214,0.50243,0.73544,0.4466,0.71602,0.50243,0.67476,0.52913,0.59466,0.62864,0.65534,0.42476,0.68274,0.51908,0.6966,0.58738,0.63107,0.5,0.6869,0.49029,g
1,0.99411,0.51094,0.96551,0.6705,0.91952,0.67611,0.87353,0.74453,0.86792,0.7594,0.77538,0.8009,0.71565,0.83119,0.659,0.85222,0.6419,0.84437,0.53758,0.86848,0.53169,0.85642,0.41756,0.84857,0.41722,0.80255,0.41895,0.77903,0.32642,0.72098,0.33259,0.68733,g
1,0.98953,0.57905,0.95056,0.67619,0.9102,0.7428,0.8588,0.82444,0.79414,0.86872,0.70175,0.91578,0.6257,0.92402,0.5235,0.92738,0.43904,0.89875,0.3691,0.90377,0.31083,0.85838,0.24483,0.79162,0.21207,0.7302,0.1905,0.65398,0.17123,0.59173,0.17933,0.51484,g
1,0.99851,0.60839,0.95983,0.73515,0.88451,0.81208,0.76656,0.8906,0.68387,0.94145,0.55054,0.91656,0.46587,0.94637,0.35866,0.86037,0.28146,0.80844,0.22116,0.7406,0.175,0.67767,0.17671,0.57954,0.16674,0.51139,0.17564,0.43269,0.22693,0.38526,0.264,0.32484,g
1,0.97165,0.5998,0.98066,0.70402,0.90257,0.78285,0.78344,0.85415,0.70918,0.91615,0.5747,0.94745,0.52584,0.96841,0.37629,0.91969,0.28595,0.87777,0.24875,0.81282,0.17243,0.75214,0.15575,0.65456,0.11451,0.5781,0.12297,0.47801,0.124,0.4104,0.16534,0.32817,g
1,0.96986,0.64041,0.90243,0.76411,0.79084,0.86576,0.67481,0.90256,0.55399,0.95202,0.39993,0.94667,0.30135,0.91081,0.20582,0.81434,0.11848,0.70184,0.09369,0.59444,0.09342,0.47858,0.12364,0.36559,0.18382,0.26781,0.26789,0.19277,0.36806,0.14582,0.45532,0.14364,g
1,0.94918,0.67579,0.83667,0.81117,0.71949,0.97177,0.48179,0.90255,0.38581,0.87667,0.37432,0.74408,0.21312,0.64208,0.16625,0.55296,0.26321,0.46904,0.09472,0.46995,0.33402,0.26204,0.43552,0.2319,0.53579,0.24038,0.62161,0.28261,0.68293,0.34972,0.71403,0.56649,g
1,0.64537,0.55013,0.61654,0.58647,0.5188,0.67168,0.56015,0.63158,0.53133,0.60652,0.47638,0.56384,0.46834,0.53954,0.46836,0.52049,0.47285,0.50704,0.47917,0.4986,0.48562,0.49412,0.49123,0.49248,0.49557,0.49263,0.4986,0.49375,0.50048,0.49526,0.50145,0.49677,g
1,0.7923,0.32237,1,0.67669,0.87688,0.49718,0.9126,0.59681,0.75094,0.36184,0.82989,0.53196,0.84869,0.57331,0.86184,0.28666,0.88064,0.52256,0.83459,0.60245,0.92387,0.29512,0.82425,0.47651,0.78418,0.44715,0.7641,0.43327,0.57801,0.43891,0.72384,0.44846,g
1,0.91805,0.56608,0.86085,0.5303,0.82915,0.54158,0.61944,0.56481,0.71919,0.60165,0.74709,0.56343,0.72374,0.56754,0.64676,0.51461,0.74079,0.57878,0.66418,0.57308,0.64748,0.57319,0.63218,0.57265,0.61821,0.57157,0.63215,0.58069,0.59384,0.56816,0.58328,0.56599,g
1,0.9704,0.55967,0.92869,0.50519,0.92562,0.50773,0.88483,0.49861,0.9223,0.55458,0.91645,0.51514,0.9134,0.51753,0.87419,0.50972,0.9001,0.51203,0.90431,0.52451,0.9013,0.52676,0.88668,0.5111,0.89529,0.53118,0.92969,0.54626,0.88932,0.53545,0.88634,0.53754,g
1,0.93556,0.52163,0.89973,0.59149,0.99505,0.64646,0.94728,0.45832,0.94299,0.48986,0.95223,0.36638,0.94705,0.59982,0.94322,0.47679,0.92226,0.49505,0.98941,0.32988,0.89477,0.3745,0.93331,0.45404,0.92984,0.48546,0.89387,0.4795,0.87968,0.60906,0.94119,0.54597,g
1,0.87458,0.51275,0.99497,0.54896,0.87928,0.56439,0.87156,0.45406,0.97921,0.51241,0.98961,0.49766,0.98055,0.55098,0.95741,0.51878,0.85513,0.51342,0.9061,0.45976,1,0.5,0.85882,0.49397,0.91136,0.51276,0.86218,0.49464,0.95205,0.55533,0.86419,0.51375,g
